date,kWh
2023-10-27T07:00:00Z,0.04
2023-10-27T08:00:00Z,1.62
2023-10-27T09:00:00Z,4.48
2023-10-27T10:00:00Z,6.78
2023-10-27T11:00:00Z,7.94
2023-10-27T12:00:00Z,7.82
2023-10-27T13:00:00Z,8.23
2023-10-27T14:00:00Z,6.75
2023-10-27T15:00:00Z,3.95
2023-10-27T16:00:00Z,0.65
2023-10-27T17:00:00Z,0.13
2023-10-28T07:00:00Z,0.009
2023-10-28T08:00:00Z,1.13
2023-10-28T09:00:00Z,4.38
2023-10-28T10:00:00Z,6.73
2023-10-28T11:00:00Z,8.08
2023-10-28T12:00:00Z,7.78
2023-10-28T13:00:00Z,8.09
2023-10-28T14:00:00Z,6.52
2023-10-28T15:00:00Z,3.76
2023-10-28T16:00:00Z,0.6
2023-10-28T17:00:00Z,0.11
2023-10-29T07:00:00Z,0.009
2023-10-29T08:00:00Z,1.32
2023-10-29T09:00:00Z,4.32
2023-10-29T10:00:00Z,6.54
2023-10-29T11:00:00Z,7.25
2023-10-29T12:00:00Z,8.31
2023-10-29T13:00:00Z,8.01
2023-10-29T14:00:00Z,6.35
2023-10-29T15:00:00Z,2.29
2023-10-29T16:00:00Z,0.86
2023-10-29T17:00:00Z,0.13
2023-10-30T07:00:00Z,0.007
2023-10-30T08:00:00Z,0.9
2023-10-30T09:00:00Z,2.11
2023-10-30T10:00:00Z,4.43
2023-10-30T11:00:00Z,7.63
2023-10-30T12:00:00Z,8.15
2023-10-30T13:00:00Z,7.76
2023-10-30T14:00:00Z,6.16
2023-10-30T15:00:00Z,3.42
2023-10-30T16:00:00Z,0.57
2023-10-30T17:00:00Z,0.1
2023-10-31T07:00:00Z,0.01
2023-10-31T08:00:00Z,1.09
2023-10-31T09:00:00Z,3.18
2023-10-31T10:00:00Z,4.52
2023-10-31T11:00:00Z,5.66
2023-10-31T12:00:00Z,5.59
2023-10-31T13:00:00Z,5.58
2023-10-31T14:00:00Z,5.44
2023-10-31T15:00:00Z,2.42
2023-10-31T16:00:00Z,0.87
2023-10-31T17:00:00Z,0.1
2023-11-01T07:00:00Z,0.004
2023-11-01T08:00:00Z,0.19
2023-11-01T09:00:00Z,0.96
2023-11-01T10:00:00Z,1.86
2023-11-01T11:00:00Z,6.08
2023-11-01T12:00:00Z,6.31
2023-11-01T13:00:00Z,2.67
2023-11-01T14:00:00Z,1.74
2023-11-01T15:00:00Z,1.09
2023-11-01T16:00:00Z,0.81
2023-11-01T17:00:00Z,0.06
2023-11-02T07:00:00Z,0
2023-11-02T08:00:00Z,0.01
2023-11-02T09:00:00Z,0.02
2023-11-02T10:00:00Z,0.17
2023-11-02T11:00:00Z,0.96
2023-11-02T12:00:00Z,0.69
2023-11-02T13:00:00Z,0.76
2023-11-02T14:00:00Z,0.55
2023-11-02T15:00:00Z,0.75
2023-11-02T16:00:00Z,0.33
2023-11-02T17:00:00Z,0.06
