date,kWh
2023-02-24T06:00:00Z,0.003
2023-02-24T07:00:00Z,0.27
2023-02-24T08:00:00Z,3.14
2023-02-24T09:00:00Z,7.75
2023-02-24T10:00:00Z,7.71
2023-02-24T11:00:00Z,9.72
2023-02-24T12:00:00Z,9.44
2023-02-24T13:00:00Z,8.51
2023-02-24T14:00:00Z,5.88
2023-02-24T15:00:00Z,2.55
2023-02-24T16:00:00Z,0.84
2023-02-24T17:00:00Z,0.07
2023-02-25T06:00:00Z,0.002
2023-02-25T07:00:00Z,0.18
2023-02-25T08:00:00Z,0.84
2023-02-25T09:00:00Z,1.13
2023-02-25T10:00:00Z,0.95
2023-02-25T11:00:00Z,0.4
2023-02-25T12:00:00Z,0.34
2023-02-25T13:00:00Z,0.35
2023-02-25T14:00:00Z,0.37
2023-02-25T15:00:00Z,0.4
2023-02-25T16:00:00Z,0.44
2023-02-25T17:00:00Z,0.04
2023-02-26T06:00:00Z,0
2023-02-26T07:00:00Z,0.02
2023-02-26T08:00:00Z,0.2
2023-02-26T09:00:00Z,2.28
2023-02-26T10:00:00Z,8.22
2023-02-26T11:00:00Z,4.81
2023-02-26T12:00:00Z,4.07
2023-02-26T13:00:00Z,8.88
2023-02-26T14:00:00Z,6.92
2023-02-26T15:00:00Z,2.91
2023-02-26T16:00:00Z,0.42
2023-02-26T17:00:00Z,0.11
2023-02-27T06:00:00Z,0.007
2023-02-27T07:00:00Z,0.96
2023-02-27T08:00:00Z,2.33
2023-02-27T09:00:00Z,4.54
2023-02-27T10:00:00Z,6.27
2023-02-27T11:00:00Z,6.2
2023-02-27T12:00:00Z,3.67
2023-02-27T13:00:00Z,3.03
2023-02-27T14:00:00Z,2.34
2023-02-27T15:00:00Z,0.79
2023-02-27T16:00:00Z,0.47
2023-02-27T17:00:00Z,0.06
2023-02-28T06:00:00Z,0.002
2023-02-28T07:00:00Z,0.04
2023-02-28T08:00:00Z,0.28
2023-02-28T09:00:00Z,1.58
2023-02-28T10:00:00Z,1.57
2023-02-28T11:00:00Z,1.92
2023-02-28T12:00:00Z,2.16
2023-02-28T13:00:00Z,1.37
2023-02-28T14:00:00Z,0.72
2023-02-28T15:00:00Z,0.58
2023-02-28T16:00:00Z,0.21
2023-02-28T17:00:00Z,0.03
2023-03-01T06:00:00Z,0.0004
2023-03-01T07:00:00Z,0.06
2023-03-01T08:00:00Z,0.36
2023-03-01T09:00:00Z,1.13
2023-03-01T10:00:00Z,2.96
2023-03-01T11:00:00Z,5.57
2023-03-01T12:00:00Z,4.23
2023-03-01T13:00:00Z,2.51
2023-03-01T14:00:00Z,1.9
2023-03-01T15:00:00Z,0.96
2023-03-01T16:00:00Z,0.36
2023-03-01T17:00:00Z,0.03
2023-03-02T06:00:00Z,0.007
2023-03-02T07:00:00Z,0.38
2023-03-02T08:00:00Z,1.22
2023-03-02T09:00:00Z,3.54
2023-03-02T10:00:00Z,3.95
2023-03-02T11:00:00Z,9.49
2023-03-02T12:00:00Z,6.71
2023-03-02T13:00:00Z,2.82
2023-03-02T14:00:00Z,4.28
2023-03-02T15:00:00Z,3.83
2023-03-02T16:00:00Z,0.53
2023-03-02T17:00:00Z,0.11
