date,kWh
2023-01-27T07:00:00Z,0.009
2023-01-27T08:00:00Z,0.17
2023-01-27T09:00:00Z,0.65
2023-01-27T10:00:00Z,1.01
2023-01-27T11:00:00Z,2.5
2023-01-27T12:00:00Z,4.22
2023-01-27T13:00:00Z,2.28
2023-01-27T14:00:00Z,3.39
2023-01-27T15:00:00Z,0.53
2023-01-27T16:00:00Z,0.15
2023-01-28T07:00:00Z,0.01
2023-01-28T08:00:00Z,0.34
2023-01-28T09:00:00Z,4.35
2023-01-28T10:00:00Z,6.55
2023-01-28T11:00:00Z,7.72
2023-01-28T12:00:00Z,7.94
2023-01-28T13:00:00Z,6.69
2023-01-28T14:00:00Z,4.23
2023-01-28T15:00:00Z,0.86
2023-01-28T16:00:00Z,0.12
2023-01-29T07:00:00Z,0.02
2023-01-29T08:00:00Z,1.84
2023-01-29T09:00:00Z,4.58
2023-01-29T10:00:00Z,6.82
2023-01-29T11:00:00Z,7.93
2023-01-29T12:00:00Z,7.33
2023-01-29T13:00:00Z,6.23
2023-01-29T14:00:00Z,2.96
2023-01-29T15:00:00Z,0.96
2023-01-29T16:00:00Z,0.22
2023-01-30T07:00:00Z,0.01
2023-01-30T08:00:00Z,0.49
2023-01-30T09:00:00Z,4.11
2023-01-30T10:00:00Z,5.4
2023-01-30T11:00:00Z,4.34
2023-01-30T12:00:00Z,2.62
2023-01-30T13:00:00Z,1.8
2023-01-30T14:00:00Z,1.33
2023-01-30T15:00:00Z,0.76
2023-01-30T16:00:00Z,0.14
2023-01-31T07:00:00Z,0.007
2023-01-31T08:00:00Z,0.36
2023-01-31T09:00:00Z,0.85
2023-01-31T10:00:00Z,1.19
2023-01-31T11:00:00Z,1.52
2023-01-31T12:00:00Z,2
2023-01-31T13:00:00Z,2.51
2023-01-31T14:00:00Z,1.4
2023-01-31T15:00:00Z,0.81
2023-01-31T16:00:00Z,0.07
2023-02-01T07:00:00Z,0.0001
2023-02-01T08:00:00Z,0.02
2023-02-01T09:00:00Z,0.02
2023-02-01T10:00:00Z,0.02
2023-02-01T11:00:00Z,0.02
2023-02-01T12:00:00Z,0.02
2023-02-01T13:00:00Z,0.02
2023-02-01T14:00:00Z,0.02
2023-02-01T15:00:00Z,0.01
2023-02-01T16:00:00Z,0
2023-02-02T07:00:00Z,0
2023-02-02T08:00:00Z,0
2023-02-02T09:00:00Z,0.02
2023-02-02T10:00:00Z,0.02
2023-02-02T11:00:00Z,0.02
2023-02-02T12:00:00Z,0.02
2023-02-02T13:00:00Z,0.05
2023-02-02T14:00:00Z,0.39
2023-02-02T15:00:00Z,0.54
2023-02-02T16:00:00Z,0.11
