date,kWh
2023-06-02T04:00:00Z,0.004
2023-06-02T05:00:00Z,0.19
2023-06-02T06:00:00Z,0.71
2023-06-02T07:00:00Z,2.5
2023-06-02T08:00:00Z,5
2023-06-02T09:00:00Z,7.22
2023-06-02T10:00:00Z,8.84
2023-06-02T11:00:00Z,10.02
2023-06-02T12:00:00Z,10.53
2023-06-02T13:00:00Z,10.49
2023-06-02T14:00:00Z,9.66
2023-06-02T15:00:00Z,8.23
2023-06-02T16:00:00Z,5.72
2023-06-02T17:00:00Z,2.58
2023-06-02T18:00:00Z,1.01
2023-06-02T19:00:00Z,0.44
2023-06-02T20:00:00Z,0.14
2023-06-02T21:00:00Z,0
2023-06-03T04:00:00Z,0.004
2023-06-03T05:00:00Z,0.15
2023-06-03T06:00:00Z,0.65
2023-06-03T07:00:00Z,2.51
2023-06-03T08:00:00Z,5.05
2023-06-03T09:00:00Z,7.25
2023-06-03T10:00:00Z,8.87
2023-06-03T11:00:00Z,9.98
2023-06-03T12:00:00Z,10.41
2023-06-03T13:00:00Z,10.34
2023-06-03T14:00:00Z,9.56
2023-06-03T15:00:00Z,8.07
2023-06-03T16:00:00Z,5.69
2023-06-03T17:00:00Z,2.53
2023-06-03T18:00:00Z,0.98
2023-06-03T19:00:00Z,0.4
2023-06-03T20:00:00Z,0.12
2023-06-03T21:00:00Z,0.0006
2023-06-04T04:00:00Z,0.004
2023-06-04T05:00:00Z,0.15
2023-06-04T06:00:00Z,0.63
2023-06-04T07:00:00Z,2.49
2023-06-04T08:00:00Z,5.05
2023-06-04T09:00:00Z,7.41
2023-06-04T10:00:00Z,9.09
2023-06-04T11:00:00Z,10.17
2023-06-04T12:00:00Z,10.6
2023-06-04T13:00:00Z,10.49
2023-06-04T14:00:00Z,9.74
2023-06-04T15:00:00Z,8.32
2023-06-04T16:00:00Z,5.85
2023-06-04T17:00:00Z,2.53
2023-06-04T18:00:00Z,0.96
2023-06-04T19:00:00Z,0.39
2023-06-04T20:00:00Z,0.14
2023-06-04T21:00:00Z,0.001
2023-06-05T04:00:00Z,0.004
2023-06-05T05:00:00Z,0.16
2023-06-05T06:00:00Z,0.65
2023-06-05T07:00:00Z,2.57
2023-06-05T08:00:00Z,5.16
2023-06-05T09:00:00Z,7.46
2023-06-05T10:00:00Z,9.01
2023-06-05T11:00:00Z,10.27
2023-06-05T12:00:00Z,10.73
2023-06-05T13:00:00Z,10.7
2023-06-05T14:00:00Z,9.94
2023-06-05T15:00:00Z,8.53
2023-06-05T16:00:00Z,6.06
2023-06-05T17:00:00Z,2.62
2023-06-05T18:00:00Z,0.99
2023-06-05T19:00:00Z,0.44
2023-06-05T20:00:00Z,0.2
2023-06-05T21:00:00Z,0.002
2023-06-06T04:00:00Z,0.005
2023-06-06T05:00:00Z,0.15
2023-06-06T06:00:00Z,0.61
2023-06-06T07:00:00Z,2.67
2023-06-06T08:00:00Z,5.32
2023-06-06T09:00:00Z,7.57
2023-06-06T10:00:00Z,9.26
2023-06-06T11:00:00Z,10.44
2023-06-06T12:00:00Z,10.9
2023-06-06T13:00:00Z,10.72
2023-06-06T14:00:00Z,10.03
2023-06-06T15:00:00Z,8.66
2023-06-06T16:00:00Z,6.06
2023-06-06T17:00:00Z,2.59
2023-06-06T18:00:00Z,0.97
2023-06-06T19:00:00Z,0.38
2023-06-06T20:00:00Z,0.14
2023-06-06T21:00:00Z,0.002
2023-06-07T04:00:00Z,0.005
2023-06-07T05:00:00Z,0.15
2023-06-07T06:00:00Z,0.62
2023-06-07T07:00:00Z,2.65
2023-06-07T08:00:00Z,5.27
2023-06-07T09:00:00Z,7.52
2023-06-07T10:00:00Z,9.12
2023-06-07T11:00:00Z,10.42
2023-06-07T12:00:00Z,10.79
2023-06-07T13:00:00Z,9.38
2023-06-07T14:00:00Z,9.12
2023-06-07T15:00:00Z,6.16
2023-06-07T16:00:00Z,6
2023-06-07T17:00:00Z,2.93
2023-06-07T18:00:00Z,1.18
2023-06-07T19:00:00Z,0.44
2023-06-07T20:00:00Z,0.16
2023-06-07T21:00:00Z,0.004
2023-06-08T04:00:00Z,0.004
2023-06-08T05:00:00Z,0.17
2023-06-08T06:00:00Z,0.62
2023-06-08T07:00:00Z,2.31
2023-06-08T08:00:00Z,4.63
2023-06-08T09:00:00Z,6.52
2023-06-08T10:00:00Z,8.05
2023-06-08T11:00:00Z,8.08
2023-06-08T12:00:00Z,8.94
2023-06-08T13:00:00Z,9.39
2023-06-08T14:00:00Z,8.21
2023-06-08T15:00:00Z,6.67
2023-06-08T16:00:00Z,4.69
2023-06-08T17:00:00Z,2.84
2023-06-08T18:00:00Z,1.59
2023-06-08T19:00:00Z,0.75
2023-06-08T20:00:00Z,0.16
2023-06-08T21:00:00Z,0.0001
