date,kWh
2024-02-16T06:00:00Z,0.0002
2024-02-16T07:00:00Z,0.48
2024-02-16T08:00:00Z,3.05
2024-02-16T09:00:00Z,5.86
2024-02-16T10:00:00Z,7.71
2024-02-16T11:00:00Z,8.75
2024-02-16T12:00:00Z,8.86
2024-02-16T13:00:00Z,8.07
2024-02-16T14:00:00Z,5.9
2024-02-16T15:00:00Z,2.28
2024-02-16T16:00:00Z,0.3
2024-02-16T17:00:00Z,0.03
2024-02-17T06:00:00Z,0.0002
2024-02-17T07:00:00Z,0.52
2024-02-17T08:00:00Z,3.11
2024-02-17T09:00:00Z,6.06
2024-02-17T10:00:00Z,7.98
2024-02-17T11:00:00Z,8.82
2024-02-17T12:00:00Z,9.01
2024-02-17T13:00:00Z,8.19
2024-02-17T14:00:00Z,6.16
2024-02-17T15:00:00Z,2.15
2024-02-17T16:00:00Z,0.5
2024-02-17T17:00:00Z,0.03
2024-02-18T06:00:00Z,0
2024-02-18T07:00:00Z,0.15
2024-02-18T08:00:00Z,0.9
2024-02-18T09:00:00Z,1.6
2024-02-18T10:00:00Z,2.11
2024-02-18T11:00:00Z,2.63
2024-02-18T12:00:00Z,3.26
2024-02-18T13:00:00Z,3.56
2024-02-18T14:00:00Z,3.64
2024-02-18T15:00:00Z,1.19
2024-02-18T16:00:00Z,0.32
2024-02-18T17:00:00Z,0.01
2024-02-19T06:00:00Z,0.003
2024-02-19T07:00:00Z,0.47
2024-02-19T08:00:00Z,1.96
2024-02-19T09:00:00Z,2.88
2024-02-19T10:00:00Z,6.66
2024-02-19T11:00:00Z,8.74
2024-02-19T12:00:00Z,3.8
2024-02-19T13:00:00Z,2.47
2024-02-19T14:00:00Z,1.39
2024-02-19T15:00:00Z,0.9
2024-02-19T16:00:00Z,0.29
2024-02-19T17:00:00Z,0.01
2024-02-20T06:00:00Z,0
2024-02-20T07:00:00Z,0.08
2024-02-20T08:00:00Z,0.57
2024-02-20T09:00:00Z,1.22
2024-02-20T10:00:00Z,1.87
2024-02-20T11:00:00Z,2.17
2024-02-20T12:00:00Z,1.93
2024-02-20T13:00:00Z,2.3
2024-02-20T14:00:00Z,2.55
2024-02-20T15:00:00Z,1
2024-02-20T16:00:00Z,0.49
2024-02-20T17:00:00Z,0.04
2024-02-21T06:00:00Z,0.0002
2024-02-21T07:00:00Z,0.17
2024-02-21T08:00:00Z,0.58
2024-02-21T09:00:00Z,1.18
2024-02-21T10:00:00Z,1.85
2024-02-21T11:00:00Z,3.48
2024-02-21T12:00:00Z,3.52
2024-02-21T13:00:00Z,3.34
2024-02-21T14:00:00Z,1.96
2024-02-21T15:00:00Z,0.84
2024-02-21T16:00:00Z,0.32
2024-02-21T17:00:00Z,0.03
2024-02-22T06:00:00Z,0.002
2024-02-22T07:00:00Z,0.18
2024-02-22T08:00:00Z,0.69
2024-02-22T09:00:00Z,1.66
2024-02-22T10:00:00Z,2.49
2024-02-22T11:00:00Z,2.92
2024-02-22T12:00:00Z,3.71
2024-02-22T13:00:00Z,2.84
2024-02-22T14:00:00Z,1.66
2024-02-22T15:00:00Z,1.24
2024-02-22T16:00:00Z,0.33
2024-02-22T17:00:00Z,0.03
