date,kWh
2024-02-02T07:00:00Z,0.008
2024-02-02T08:00:00Z,0.5
2024-02-02T09:00:00Z,2.21
2024-02-02T10:00:00Z,2.55
2024-02-02T11:00:00Z,4.99
2024-02-02T12:00:00Z,5.02
2024-02-02T13:00:00Z,6.36
2024-02-02T14:00:00Z,4.51
2024-02-02T15:00:00Z,1.79
2024-02-02T16:00:00Z,0.28
2024-02-02T17:00:00Z,0
2024-02-03T07:00:00Z,0.007
2024-02-03T08:00:00Z,0.23
2024-02-03T09:00:00Z,0.82
2024-02-03T10:00:00Z,1.04
2024-02-03T11:00:00Z,1.13
2024-02-03T12:00:00Z,1.41
2024-02-03T13:00:00Z,1.96
2024-02-03T14:00:00Z,1.14
2024-02-03T15:00:00Z,0.62
2024-02-03T16:00:00Z,0.1
2024-02-03T17:00:00Z,0
2024-02-04T07:00:00Z,0.007
2024-02-04T08:00:00Z,0.46
2024-02-04T09:00:00Z,1.19
2024-02-04T10:00:00Z,1
2024-02-04T11:00:00Z,0.91
2024-02-04T12:00:00Z,1.26
2024-02-04T13:00:00Z,1.28
2024-02-04T14:00:00Z,1.16
2024-02-04T15:00:00Z,0.83
2024-02-04T16:00:00Z,0.47
2024-02-04T17:00:00Z,0.0009
2024-02-05T07:00:00Z,0.008
2024-02-05T08:00:00Z,0.25
2024-02-05T09:00:00Z,0.83
2024-02-05T10:00:00Z,1.05
2024-02-05T11:00:00Z,1.58
2024-02-05T12:00:00Z,1.5
2024-02-05T13:00:00Z,1.04
2024-02-05T14:00:00Z,0.88
2024-02-05T15:00:00Z,0.51
2024-02-05T16:00:00Z,0.17
2024-02-05T17:00:00Z,0
2024-02-06T07:00:00Z,0.007
2024-02-06T08:00:00Z,0.17
2024-02-06T09:00:00Z,0.53
2024-02-06T10:00:00Z,0.79
2024-02-06T11:00:00Z,0.63
2024-02-06T12:00:00Z,0.77
2024-02-06T13:00:00Z,0.8
2024-02-06T14:00:00Z,0.63
2024-02-06T15:00:00Z,0.27
2024-02-06T16:00:00Z,0.08
2024-02-06T17:00:00Z,0
2024-02-07T07:00:00Z,0.01
2024-02-07T08:00:00Z,0.28
2024-02-07T09:00:00Z,0.92
2024-02-07T10:00:00Z,1.37
2024-02-07T11:00:00Z,1.36
2024-02-07T12:00:00Z,2.23
2024-02-07T13:00:00Z,1.99
2024-02-07T14:00:00Z,1.45
2024-02-07T15:00:00Z,0.69
2024-02-07T16:00:00Z,0.18
2024-02-07T17:00:00Z,0.001
2024-02-08T07:00:00Z,0.06
2024-02-08T08:00:00Z,0.61
2024-02-08T09:00:00Z,1.26
2024-02-08T10:00:00Z,2.38
2024-02-08T11:00:00Z,1.96
2024-02-08T12:00:00Z,3.29
2024-02-08T13:00:00Z,3.67
2024-02-08T14:00:00Z,1.34
2024-02-08T15:00:00Z,0.69
2024-02-08T16:00:00Z,0.16
2024-02-08T17:00:00Z,0.001
