date,kWh
2022-10-14T07:00:00Z,0.14
2022-10-14T08:00:00Z,1.37
2022-10-14T09:00:00Z,3.69
2022-10-14T10:00:00Z,5.9
2022-10-14T11:00:00Z,7.29
2022-10-14T12:00:00Z,6.94
2022-10-14T13:00:00Z,7.12
2022-10-14T14:00:00Z,6.21
2022-10-14T15:00:00Z,4.27
2022-10-14T16:00:00Z,0.9
2022-10-14T17:00:00Z,0.29
2022-10-14T18:00:00Z,0.02
2022-10-15T07:00:00Z,0.13
2022-10-15T08:00:00Z,2.09
2022-10-15T09:00:00Z,4.68
2022-10-15T10:00:00Z,6.63
2022-10-15T11:00:00Z,7.93
2022-10-15T12:00:00Z,8.36
2022-10-15T13:00:00Z,8.08
2022-10-15T14:00:00Z,6.81
2022-10-15T15:00:00Z,4.27
2022-10-15T16:00:00Z,0.88
2022-10-15T17:00:00Z,0.28
2022-10-15T18:00:00Z,0.007
2022-10-16T07:00:00Z,0.13
2022-10-16T08:00:00Z,1.99
2022-10-16T09:00:00Z,4.46
2022-10-16T10:00:00Z,6.28
2022-10-16T11:00:00Z,7.5
2022-10-16T12:00:00Z,7.96
2022-10-16T13:00:00Z,7.66
2022-10-16T14:00:00Z,6.4
2022-10-16T15:00:00Z,3.93
2022-10-16T16:00:00Z,0.78
2022-10-16T17:00:00Z,0.24
2022-10-16T18:00:00Z,0.004
2022-10-17T07:00:00Z,0.1
2022-10-17T08:00:00Z,1.1
2022-10-17T09:00:00Z,2.59
2022-10-17T10:00:00Z,5.15
2022-10-17T11:00:00Z,6.53
2022-10-17T12:00:00Z,6.93
2022-10-17T13:00:00Z,6.34
2022-10-17T14:00:00Z,4.97
2022-10-17T15:00:00Z,3.1
2022-10-17T16:00:00Z,1.17
2022-10-17T17:00:00Z,0.28
2022-10-17T18:00:00Z,0.001
2022-10-18T07:00:00Z,0.08
2022-10-18T08:00:00Z,1.31
2022-10-18T09:00:00Z,3.55
2022-10-18T10:00:00Z,5.79
2022-10-18T11:00:00Z,7.24
2022-10-18T12:00:00Z,7.87
2022-10-18T13:00:00Z,7.5
2022-10-18T14:00:00Z,6.07
2022-10-18T15:00:00Z,3.49
2022-10-18T16:00:00Z,1.04
2022-10-18T17:00:00Z,0.28
2022-10-18T18:00:00Z,0.001
2022-10-19T07:00:00Z,0.1
2022-10-19T08:00:00Z,1.18
2022-10-19T09:00:00Z,3.71
2022-10-19T10:00:00Z,4.93
2022-10-19T11:00:00Z,6.53
2022-10-19T12:00:00Z,7.43
2022-10-19T13:00:00Z,7.16
2022-10-19T14:00:00Z,5.7
2022-10-19T15:00:00Z,2.1
2022-10-19T16:00:00Z,1.11
2022-10-19T17:00:00Z,0.28
2022-10-19T18:00:00Z,0.0001
2022-10-20T07:00:00Z,0.007
2022-10-20T08:00:00Z,0.02
2022-10-20T09:00:00Z,0.08
2022-10-20T10:00:00Z,0.32
2022-10-20T11:00:00Z,0.57
2022-10-20T12:00:00Z,0.99
2022-10-20T13:00:00Z,1.26
2022-10-20T14:00:00Z,1.28
2022-10-20T15:00:00Z,0.9
2022-10-20T16:00:00Z,0.51
2022-10-20T17:00:00Z,0.09
2022-10-20T18:00:00Z,0
