date,kWh
2023-07-28T05:00:00Z,0.05
2023-07-28T06:00:00Z,0.52
2023-07-28T07:00:00Z,1.12
2023-07-28T08:00:00Z,1.65
2023-07-28T09:00:00Z,6.1
2023-07-28T10:00:00Z,8.32
2023-07-28T11:00:00Z,9.65
2023-07-28T12:00:00Z,10.31
2023-07-28T13:00:00Z,10.05
2023-07-28T14:00:00Z,9.5
2023-07-28T15:00:00Z,8.21
2023-07-28T16:00:00Z,4.22
2023-07-28T17:00:00Z,2.12
2023-07-28T18:00:00Z,1.24
2023-07-28T19:00:00Z,0.53
2023-07-28T20:00:00Z,0.09
2023-07-29T05:00:00Z,0.03
2023-07-29T06:00:00Z,0.42
2023-07-29T07:00:00Z,1.85
2023-07-29T08:00:00Z,4.32
2023-07-29T09:00:00Z,6.6
2023-07-29T10:00:00Z,8.38
2023-07-29T11:00:00Z,9.62
2023-07-29T12:00:00Z,10.12
2023-07-29T13:00:00Z,10.11
2023-07-29T14:00:00Z,9.38
2023-07-29T15:00:00Z,7.53
2023-07-29T16:00:00Z,6.24
2023-07-29T17:00:00Z,3.01
2023-07-29T18:00:00Z,1.21
2023-07-29T19:00:00Z,0.4
2023-07-29T20:00:00Z,0.07
2023-07-30T05:00:00Z,0.11
2023-07-30T06:00:00Z,0.84
2023-07-30T07:00:00Z,1.5
2023-07-30T08:00:00Z,1.65
2023-07-30T09:00:00Z,2.62
2023-07-30T10:00:00Z,4.11
2023-07-30T11:00:00Z,5.94
2023-07-30T12:00:00Z,9.29
2023-07-30T13:00:00Z,9.92
2023-07-30T14:00:00Z,9.5
2023-07-30T15:00:00Z,8.09
2023-07-30T16:00:00Z,5.39
2023-07-30T17:00:00Z,2.73
2023-07-30T18:00:00Z,1.21
2023-07-30T19:00:00Z,0.67
2023-07-30T20:00:00Z,0.11
2023-07-31T05:00:00Z,0.03
2023-07-31T06:00:00Z,0.47
2023-07-31T07:00:00Z,1.83
2023-07-31T08:00:00Z,4.19
2023-07-31T09:00:00Z,6.49
2023-07-31T10:00:00Z,8.25
2023-07-31T11:00:00Z,9.59
2023-07-31T12:00:00Z,10.16
2023-07-31T13:00:00Z,10.18
2023-07-31T14:00:00Z,9.52
2023-07-31T15:00:00Z,8.02
2023-07-31T16:00:00Z,4.78
2023-07-31T17:00:00Z,2.45
2023-07-31T18:00:00Z,0.97
2023-07-31T19:00:00Z,0.37
2023-07-31T20:00:00Z,0.08
2023-08-01T05:00:00Z,0.02
2023-08-01T06:00:00Z,0.4
2023-08-01T07:00:00Z,1.83
2023-08-01T08:00:00Z,4.31
2023-08-01T09:00:00Z,6.64
2023-08-01T10:00:00Z,8.32
2023-08-01T11:00:00Z,9.68
2023-08-01T12:00:00Z,10.2
2023-08-01T13:00:00Z,10.2
2023-08-01T14:00:00Z,9.48
2023-08-01T15:00:00Z,6.79
2023-08-01T16:00:00Z,4.13
2023-08-01T17:00:00Z,2.62
2023-08-01T18:00:00Z,0.9
2023-08-01T19:00:00Z,0.37
2023-08-01T20:00:00Z,0.07
2023-08-02T05:00:00Z,0.01
2023-08-02T06:00:00Z,0.37
2023-08-02T07:00:00Z,1.79
2023-08-02T08:00:00Z,4.34
2023-08-02T09:00:00Z,6.66
2023-08-02T10:00:00Z,8.47
2023-08-02T11:00:00Z,9.74
2023-08-02T12:00:00Z,10.3
2023-08-02T13:00:00Z,10.29
2023-08-02T14:00:00Z,9.56
2023-08-02T15:00:00Z,7.99
2023-08-02T16:00:00Z,5.3
2023-08-02T17:00:00Z,2.56
2023-08-02T18:00:00Z,0.84
2023-08-02T19:00:00Z,0.3
2023-08-02T20:00:00Z,0.06
2023-08-03T05:00:00Z,0.01
2023-08-03T06:00:00Z,0.36
2023-08-03T07:00:00Z,1.74
2023-08-03T08:00:00Z,4.21
2023-08-03T09:00:00Z,6.46
2023-08-03T10:00:00Z,8.23
2023-08-03T11:00:00Z,9.53
2023-08-03T12:00:00Z,10.12
2023-08-03T13:00:00Z,10.05
2023-08-03T14:00:00Z,9.28
2023-08-03T15:00:00Z,7.76
2023-08-03T16:00:00Z,5.05
2023-08-03T17:00:00Z,2.56
2023-08-03T18:00:00Z,0.93
2023-08-03T19:00:00Z,0.36
2023-08-03T20:00:00Z,0.06
