date,kWh
2023-07-14T04:00:00Z,0.0001
2023-07-14T05:00:00Z,0.07
2023-07-14T06:00:00Z,0.52
2023-07-14T07:00:00Z,1.69
2023-07-14T08:00:00Z,4.02
2023-07-14T09:00:00Z,6.26
2023-07-14T10:00:00Z,7.92
2023-07-14T11:00:00Z,9.26
2023-07-14T12:00:00Z,9.97
2023-07-14T13:00:00Z,9.95
2023-07-14T14:00:00Z,9.41
2023-07-14T15:00:00Z,8.03
2023-07-14T16:00:00Z,6.08
2023-07-14T17:00:00Z,2.92
2023-07-14T18:00:00Z,1.13
2023-07-14T19:00:00Z,0.53
2023-07-14T20:00:00Z,0.21
2023-07-14T21:00:00Z,0.001
2023-07-15T04:00:00Z,0
2023-07-15T05:00:00Z,0.07
2023-07-15T06:00:00Z,0.52
2023-07-15T07:00:00Z,2.01
2023-07-15T08:00:00Z,4.07
2023-07-15T09:00:00Z,6.7
2023-07-15T10:00:00Z,8.48
2023-07-15T11:00:00Z,8.12
2023-07-15T12:00:00Z,8.88
2023-07-15T13:00:00Z,9.5
2023-07-15T14:00:00Z,9.45
2023-07-15T15:00:00Z,7.77
2023-07-15T16:00:00Z,5.07
2023-07-15T17:00:00Z,2.7
2023-07-15T18:00:00Z,1.07
2023-07-15T19:00:00Z,0.56
2023-07-15T20:00:00Z,0.19
2023-07-15T21:00:00Z,0.002
2023-07-16T04:00:00Z,0.0001
2023-07-16T05:00:00Z,0.05
2023-07-16T06:00:00Z,0.37
2023-07-16T07:00:00Z,1.94
2023-07-16T08:00:00Z,4.43
2023-07-16T09:00:00Z,6.68
2023-07-16T10:00:00Z,8.36
2023-07-16T11:00:00Z,9.54
2023-07-16T12:00:00Z,10.13
2023-07-16T13:00:00Z,9.75
2023-07-16T14:00:00Z,8.3
2023-07-16T15:00:00Z,8.04
2023-07-16T16:00:00Z,4.86
2023-07-16T17:00:00Z,3.42
2023-07-16T18:00:00Z,1.22
2023-07-16T19:00:00Z,0.55
2023-07-16T20:00:00Z,0.17
2023-07-16T21:00:00Z,0.001
2023-07-17T04:00:00Z,0
2023-07-17T05:00:00Z,0.12
2023-07-17T06:00:00Z,0.79
2023-07-17T07:00:00Z,1.86
2023-07-17T08:00:00Z,4.23
2023-07-17T09:00:00Z,5.25
2023-07-17T10:00:00Z,4.37
2023-07-17T11:00:00Z,9.53
2023-07-17T12:00:00Z,10.01
2023-07-17T13:00:00Z,10.22
2023-07-17T14:00:00Z,9.58
2023-07-17T15:00:00Z,8.31
2023-07-17T16:00:00Z,5.92
2023-07-17T17:00:00Z,2.66
2023-07-17T18:00:00Z,1.79
2023-07-17T19:00:00Z,0.39
2023-07-17T20:00:00Z,0.22
2023-07-17T21:00:00Z,0.002
2023-07-18T04:00:00Z,0
2023-07-18T05:00:00Z,0.04
2023-07-18T06:00:00Z,0.4
2023-07-18T07:00:00Z,1.67
2023-07-18T08:00:00Z,4
2023-07-18T09:00:00Z,6.21
2023-07-18T10:00:00Z,8.12
2023-07-18T11:00:00Z,9.2
2023-07-18T12:00:00Z,9.77
2023-07-18T13:00:00Z,9.92
2023-07-18T14:00:00Z,8.05
2023-07-18T15:00:00Z,7.98
2023-07-18T16:00:00Z,5.75
2023-07-18T17:00:00Z,2.64
2023-07-18T18:00:00Z,0.94
2023-07-18T19:00:00Z,0.35
2023-07-18T20:00:00Z,0.12
2023-07-18T21:00:00Z,0.0008
2023-07-19T04:00:00Z,0
2023-07-19T05:00:00Z,0.05
2023-07-19T06:00:00Z,0.38
2023-07-19T07:00:00Z,1.79
2023-07-19T08:00:00Z,4.24
2023-07-19T09:00:00Z,6.53
2023-07-19T10:00:00Z,8.28
2023-07-19T11:00:00Z,9.55
2023-07-19T12:00:00Z,10.16
2023-07-19T13:00:00Z,10.31
2023-07-19T14:00:00Z,9.63
2023-07-19T15:00:00Z,8.96
2023-07-19T16:00:00Z,5.79
2023-07-19T17:00:00Z,2.72
2023-07-19T18:00:00Z,0.93
2023-07-19T19:00:00Z,0.36
2023-07-19T20:00:00Z,0.12
2023-07-19T21:00:00Z,0
2023-07-20T04:00:00Z,0
2023-07-20T05:00:00Z,0.05
2023-07-20T06:00:00Z,0.35
2023-07-20T07:00:00Z,1.55
2023-07-20T08:00:00Z,3.71
2023-07-20T09:00:00Z,6.27
2023-07-20T10:00:00Z,5.22
2023-07-20T11:00:00Z,2.29
2023-07-20T12:00:00Z,6.93
2023-07-20T13:00:00Z,9.52
2023-07-20T14:00:00Z,8.85
2023-07-20T15:00:00Z,7.55
2023-07-20T16:00:00Z,4.57
2023-07-20T17:00:00Z,0
2023-07-20T18:00:00Z,0
2023-07-20T19:00:00Z,0
2023-07-20T20:00:00Z,0
2023-07-20T21:00:00Z,0
