date,kWh
2024-03-25T06:00:00Z,0.005
2024-03-25T07:00:00Z,0.25
2024-03-25T08:00:00Z,2.74
2024-03-25T09:00:00Z,3.89
2024-03-25T10:00:00Z,7.47
2024-03-25T11:00:00Z,8.86
2024-03-25T12:00:00Z,10.19
2024-03-25T13:00:00Z,8.92
2024-03-25T14:00:00Z,7.89
2024-03-25T15:00:00Z,1.64
2024-03-25T16:00:00Z,0.96
2024-03-25T17:00:00Z,0.45
2024-03-25T18:00:00Z,0.21
2024-03-25T19:00:00Z,0.02
2024-03-26T06:00:00Z,0.007
2024-03-26T07:00:00Z,0.64
2024-03-26T08:00:00Z,2.03
2024-03-26T09:00:00Z,3.66
2024-03-26T10:00:00Z,5.32
2024-03-26T11:00:00Z,4.31
2024-03-26T12:00:00Z,7.72
2024-03-26T13:00:00Z,10.03
2024-03-26T14:00:00Z,7.81
2024-03-26T15:00:00Z,7.7
2024-03-26T16:00:00Z,2.21
2024-03-26T17:00:00Z,1.7
2024-03-26T18:00:00Z,0.73
2024-03-26T19:00:00Z,0.05
2024-03-27T06:00:00Z,0.01
2024-03-27T07:00:00Z,0.38
2024-03-27T08:00:00Z,0.97
2024-03-27T09:00:00Z,1.71
2024-03-27T10:00:00Z,2.01
2024-03-27T11:00:00Z,1.6
2024-03-27T12:00:00Z,2.16
2024-03-27T13:00:00Z,1.76
2024-03-27T14:00:00Z,1.12
2024-03-27T15:00:00Z,0.94
2024-03-27T16:00:00Z,1.04
2024-03-27T17:00:00Z,0.82
2024-03-27T18:00:00Z,0.18
2024-03-27T19:00:00Z,0.02
2024-03-28T06:00:00Z,0.007
2024-03-28T07:00:00Z,0.49
2024-03-28T08:00:00Z,0.96
2024-03-28T09:00:00Z,1.97
2024-03-28T10:00:00Z,6.23
2024-03-28T11:00:00Z,7.72
2024-03-28T12:00:00Z,9.92
2024-03-28T13:00:00Z,10.44
2024-03-28T14:00:00Z,9.67
2024-03-28T15:00:00Z,7.08
2024-03-28T16:00:00Z,3.18
2024-03-28T17:00:00Z,1.08
2024-03-28T18:00:00Z,0.4
2024-03-28T19:00:00Z,0.02
2024-03-29T06:00:00Z,0.008
2024-03-29T07:00:00Z,0.59
2024-03-29T08:00:00Z,1.79
2024-03-29T09:00:00Z,5.64
2024-03-29T10:00:00Z,6.04
2024-03-29T11:00:00Z,4.33
2024-03-29T12:00:00Z,5.7
2024-03-29T13:00:00Z,3.31
2024-03-29T14:00:00Z,5.94
2024-03-29T15:00:00Z,2.65
2024-03-29T16:00:00Z,2.33
2024-03-29T17:00:00Z,0.88
2024-03-29T18:00:00Z,0.5
2024-03-29T19:00:00Z,0.06
2024-03-30T06:00:00Z,0.009
2024-03-30T07:00:00Z,0.85
2024-03-30T08:00:00Z,3.27
2024-03-30T09:00:00Z,6.15
2024-03-30T10:00:00Z,8.39
2024-03-30T11:00:00Z,8.91
2024-03-30T12:00:00Z,8.83
2024-03-30T13:00:00Z,7.77
2024-03-30T14:00:00Z,3.92
2024-03-30T15:00:00Z,2.43
2024-03-30T16:00:00Z,2.09
2024-03-30T17:00:00Z,2.18
2024-03-30T18:00:00Z,0.67
2024-03-30T19:00:00Z,0.04
2024-03-31T06:00:00Z,0.01
2024-03-31T07:00:00Z,0.69
2024-03-31T08:00:00Z,2.2
2024-03-31T09:00:00Z,6.12
2024-03-31T10:00:00Z,5.45
2024-03-31T11:00:00Z,9.87
2024-03-31T12:00:00Z,10.45
2024-03-31T13:00:00Z,10.37
2024-03-31T14:00:00Z,8.53
2024-03-31T15:00:00Z,3.6
2024-03-31T16:00:00Z,2.91
2024-03-31T17:00:00Z,1.76
2024-03-31T18:00:00Z,0.59
2024-03-31T19:00:00Z,0.05
