date,kWh
2024-03-08T06:00:00Z,0.01
2024-03-08T07:00:00Z,0.33
2024-03-08T08:00:00Z,0.84
2024-03-08T09:00:00Z,2.27
2024-03-08T10:00:00Z,4.76
2024-03-08T11:00:00Z,5.03
2024-03-08T12:00:00Z,5.47
2024-03-08T13:00:00Z,5.47
2024-03-08T14:00:00Z,6.48
2024-03-08T15:00:00Z,2.57
2024-03-08T16:00:00Z,0.78
2024-03-08T17:00:00Z,0.19
2024-03-08T18:00:00Z,0
2024-03-08T19:00:00Z,0
2024-03-09T06:00:00Z,0.07
2024-03-09T07:00:00Z,0.85
2024-03-09T08:00:00Z,1.44
2024-03-09T09:00:00Z,2.81
2024-03-09T10:00:00Z,7.71
2024-03-09T11:00:00Z,7.62
2024-03-09T12:00:00Z,1.79
2024-03-09T13:00:00Z,0.77
2024-03-09T14:00:00Z,0.79
2024-03-09T15:00:00Z,0.83
2024-03-09T16:00:00Z,0.3
2024-03-09T17:00:00Z,0.11
2024-03-09T18:00:00Z,0
2024-03-09T19:00:00Z,0
2024-03-10T06:00:00Z,0
2024-03-10T07:00:00Z,0.01
2024-03-10T08:00:00Z,0.44
2024-03-10T09:00:00Z,2.44
2024-03-10T10:00:00Z,1.22
2024-03-10T11:00:00Z,2.85
2024-03-10T12:00:00Z,2.69
2024-03-10T13:00:00Z,3.22
2024-03-10T14:00:00Z,2.56
2024-03-10T15:00:00Z,3.78
2024-03-10T16:00:00Z,1.91
2024-03-10T17:00:00Z,0.91
2024-03-10T18:00:00Z,0.11
2024-03-10T19:00:00Z,0
2024-03-11T06:00:00Z,0
2024-03-11T07:00:00Z,0.1
2024-03-11T08:00:00Z,1.24
2024-03-11T09:00:00Z,3.4
2024-03-11T10:00:00Z,6.21
2024-03-11T11:00:00Z,4.63
2024-03-11T12:00:00Z,4.41
2024-03-11T13:00:00Z,2.95
2024-03-11T14:00:00Z,2.41
2024-03-11T15:00:00Z,1.48
2024-03-11T16:00:00Z,1.22
2024-03-11T17:00:00Z,0.8
2024-03-11T18:00:00Z,0.17
2024-03-11T19:00:00Z,0
2024-03-12T06:00:00Z,0
2024-03-12T07:00:00Z,0.13
2024-03-12T08:00:00Z,0.89
2024-03-12T09:00:00Z,4.67
2024-03-12T10:00:00Z,4.01
2024-03-12T11:00:00Z,3.82
2024-03-12T12:00:00Z,9.7
2024-03-12T13:00:00Z,7.21
2024-03-12T14:00:00Z,3.19
2024-03-12T15:00:00Z,0.95
2024-03-12T16:00:00Z,1.2
2024-03-12T17:00:00Z,1.1
2024-03-12T18:00:00Z,0.33
2024-03-12T19:00:00Z,0.001
2024-03-13T06:00:00Z,0
2024-03-13T07:00:00Z,0.28
2024-03-13T08:00:00Z,2.82
2024-03-13T09:00:00Z,5.31
2024-03-13T10:00:00Z,7.06
2024-03-13T11:00:00Z,7.93
2024-03-13T12:00:00Z,9.6
2024-03-13T13:00:00Z,6.34
2024-03-13T14:00:00Z,6.95
2024-03-13T15:00:00Z,5.74
2024-03-13T16:00:00Z,2.66
2024-03-13T17:00:00Z,0.89
2024-03-13T18:00:00Z,0.24
2024-03-13T19:00:00Z,0.0006
2024-03-14T06:00:00Z,0
2024-03-14T07:00:00Z,0.22
2024-03-14T08:00:00Z,2.23
2024-03-14T09:00:00Z,5.06
2024-03-14T10:00:00Z,7.4
2024-03-14T11:00:00Z,9.05
2024-03-14T12:00:00Z,9.33
2024-03-14T13:00:00Z,9.66
2024-03-14T14:00:00Z,8.25
2024-03-14T15:00:00Z,6.48
2024-03-14T16:00:00Z,2.85
2024-03-14T17:00:00Z,1.29
2024-03-14T18:00:00Z,0.36
2024-03-14T19:00:00Z,0.001
