date,kWh
2022-08-12T05:00:00Z,0.007
2022-08-12T06:00:00Z,0.27
2022-08-12T07:00:00Z,1.55
2022-08-12T08:00:00Z,3.99
2022-08-12T09:00:00Z,6.27
2022-08-12T10:00:00Z,8.05
2022-08-12T11:00:00Z,9.01
2022-08-12T12:00:00Z,9.35
2022-08-12T13:00:00Z,9.86
2022-08-12T14:00:00Z,9.27
2022-08-12T15:00:00Z,5.54
2022-08-12T16:00:00Z,3.79
2022-08-12T17:00:00Z,2.47
2022-08-12T18:00:00Z,0.8
2022-08-12T19:00:00Z,0.19
2022-08-12T20:00:00Z,0.002
2022-08-13T05:00:00Z,0.006
2022-08-13T06:00:00Z,0.29
2022-08-13T07:00:00Z,1.6
2022-08-13T08:00:00Z,4.02
2022-08-13T09:00:00Z,6.18
2022-08-13T10:00:00Z,4.17
2022-08-13T11:00:00Z,6.52
2022-08-13T12:00:00Z,4.33
2022-08-13T13:00:00Z,10.43
2022-08-13T14:00:00Z,9.65
2022-08-13T15:00:00Z,7.82
2022-08-13T16:00:00Z,4.51
2022-08-13T17:00:00Z,2.45
2022-08-13T18:00:00Z,0.72
2022-08-13T19:00:00Z,0.2
2022-08-13T20:00:00Z,0.02
2022-08-14T05:00:00Z,0.006
2022-08-14T06:00:00Z,0.21
2022-08-14T07:00:00Z,1.57
2022-08-14T08:00:00Z,4.16
2022-08-14T09:00:00Z,6.51
2022-08-14T10:00:00Z,8.39
2022-08-14T11:00:00Z,9.67
2022-08-14T12:00:00Z,9.97
2022-08-14T13:00:00Z,10.23
2022-08-14T14:00:00Z,9.38
2022-08-14T15:00:00Z,7.59
2022-08-14T16:00:00Z,2.97
2022-08-14T17:00:00Z,2
2022-08-14T18:00:00Z,0.92
2022-08-14T19:00:00Z,0.2
2022-08-14T20:00:00Z,0.01
2022-08-15T05:00:00Z,0.006
2022-08-15T06:00:00Z,0.35
2022-08-15T07:00:00Z,0.85
2022-08-15T08:00:00Z,3.8
2022-08-15T09:00:00Z,6.39
2022-08-15T10:00:00Z,8.25
2022-08-15T11:00:00Z,9.49
2022-08-15T12:00:00Z,10.08
2022-08-15T13:00:00Z,9.95
2022-08-15T14:00:00Z,9.15
2022-08-15T15:00:00Z,5.64
2022-08-15T16:00:00Z,4.47
2022-08-15T17:00:00Z,2.49
2022-08-15T18:00:00Z,0.68
2022-08-15T19:00:00Z,0.22
2022-08-15T20:00:00Z,0.009
2022-08-16T05:00:00Z,0.006
2022-08-16T06:00:00Z,0.21
2022-08-16T07:00:00Z,1.52
2022-08-16T08:00:00Z,4.03
2022-08-16T09:00:00Z,6.13
2022-08-16T10:00:00Z,8.14
2022-08-16T11:00:00Z,9.28
2022-08-16T12:00:00Z,9.92
2022-08-16T13:00:00Z,9.78
2022-08-16T14:00:00Z,9.24
2022-08-16T15:00:00Z,7.42
2022-08-16T16:00:00Z,4.17
2022-08-16T17:00:00Z,2.17
2022-08-16T18:00:00Z,0.49
2022-08-16T19:00:00Z,0.18
2022-08-16T20:00:00Z,0.01
2022-08-17T05:00:00Z,0.005
2022-08-17T06:00:00Z,0.19
2022-08-17T07:00:00Z,1.43
2022-08-17T08:00:00Z,3.9
2022-08-17T09:00:00Z,6.21
2022-08-17T10:00:00Z,8.06
2022-08-17T11:00:00Z,9.34
2022-08-17T12:00:00Z,9.9
2022-08-17T13:00:00Z,9.85
2022-08-17T14:00:00Z,9.09
2022-08-17T15:00:00Z,7.38
2022-08-17T16:00:00Z,3.97
2022-08-17T17:00:00Z,2.28
2022-08-17T18:00:00Z,0.7
2022-08-17T19:00:00Z,0.19
2022-08-17T20:00:00Z,0.01
2022-08-18T05:00:00Z,0.004
2022-08-18T06:00:00Z,0.2
2022-08-18T07:00:00Z,1.41
2022-08-18T08:00:00Z,3.81
2022-08-18T09:00:00Z,6.05
2022-08-18T10:00:00Z,7.82
2022-08-18T11:00:00Z,9.18
2022-08-18T12:00:00Z,9.53
2022-08-18T13:00:00Z,7.31
2022-08-18T14:00:00Z,3.45
2022-08-18T15:00:00Z,1.65
2022-08-18T16:00:00Z,2.91
2022-08-18T17:00:00Z,1.85
2022-08-18T18:00:00Z,0.87
2022-08-18T19:00:00Z,0.1
2022-08-18T20:00:00Z,0
