date,kWh
2023-09-01T06:00:00Z,0.009
2023-09-01T07:00:00Z,0.16
2023-09-01T08:00:00Z,0.4
2023-09-01T09:00:00Z,0.88
2023-09-01T10:00:00Z,1.82
2023-09-01T11:00:00Z,4
2023-09-01T12:00:00Z,9.29
2023-09-01T13:00:00Z,9.35
2023-09-01T14:00:00Z,8.87
2023-09-01T15:00:00Z,6.8
2023-09-01T16:00:00Z,2.86
2023-09-01T17:00:00Z,1.95
2023-09-01T18:00:00Z,0.59
2023-09-01T19:00:00Z,0.1
2023-09-02T06:00:00Z,0.11
2023-09-02T07:00:00Z,1.01
2023-09-02T08:00:00Z,2.47
2023-09-02T09:00:00Z,3.83
2023-09-02T10:00:00Z,7.17
2023-09-02T11:00:00Z,8.47
2023-09-02T12:00:00Z,8.79
2023-09-02T13:00:00Z,9.11
2023-09-02T14:00:00Z,7.33
2023-09-02T15:00:00Z,4.49
2023-09-02T16:00:00Z,3.02
2023-09-02T17:00:00Z,1.91
2023-09-02T18:00:00Z,0.6
2023-09-02T19:00:00Z,0.14
2023-09-03T06:00:00Z,0.11
2023-09-03T07:00:00Z,1.16
2023-09-03T08:00:00Z,2.02
2023-09-03T09:00:00Z,1.61
2023-09-03T10:00:00Z,3.57
2023-09-03T11:00:00Z,3
2023-09-03T12:00:00Z,1.59
2023-09-03T13:00:00Z,1.77
2023-09-03T14:00:00Z,1.72
2023-09-03T15:00:00Z,3.2
2023-09-03T16:00:00Z,2.48
2023-09-03T17:00:00Z,0.97
2023-09-03T18:00:00Z,0.56
2023-09-03T19:00:00Z,0.03
2023-09-04T06:00:00Z,0.08
2023-09-04T07:00:00Z,1.08
2023-09-04T08:00:00Z,2.47
2023-09-04T09:00:00Z,5.14
2023-09-04T10:00:00Z,7.02
2023-09-04T11:00:00Z,8.87
2023-09-04T12:00:00Z,9.38
2023-09-04T13:00:00Z,7.53
2023-09-04T14:00:00Z,5.6
2023-09-04T15:00:00Z,5.47
2023-09-04T16:00:00Z,3.01
2023-09-04T17:00:00Z,1.97
2023-09-04T18:00:00Z,0.54
2023-09-04T19:00:00Z,0.07
2023-09-05T06:00:00Z,0.07
2023-09-05T07:00:00Z,0.97
2023-09-05T08:00:00Z,3.59
2023-09-05T09:00:00Z,5.86
2023-09-05T10:00:00Z,6.78
2023-09-05T11:00:00Z,8.78
2023-09-05T12:00:00Z,6.22
2023-09-05T13:00:00Z,6.42
2023-09-05T14:00:00Z,9.12
2023-09-05T15:00:00Z,6.82
2023-09-05T16:00:00Z,2.63
2023-09-05T17:00:00Z,1.78
2023-09-05T18:00:00Z,0.56
2023-09-05T19:00:00Z,0.08
2023-09-06T06:00:00Z,0.04
2023-09-06T07:00:00Z,0.82
2023-09-06T08:00:00Z,3.3
2023-09-06T09:00:00Z,5.82
2023-09-06T10:00:00Z,7.71
2023-09-06T11:00:00Z,9.09
2023-09-06T12:00:00Z,9.71
2023-09-06T13:00:00Z,9.7
2023-09-06T14:00:00Z,8.92
2023-09-06T15:00:00Z,6.08
2023-09-06T16:00:00Z,2.79
2023-09-06T17:00:00Z,1.11
2023-09-06T18:00:00Z,0.72
2023-09-06T19:00:00Z,0.06
2023-09-07T06:00:00Z,0.04
2023-09-07T07:00:00Z,1.05
2023-09-07T08:00:00Z,2.88
2023-09-07T09:00:00Z,5.14
2023-09-07T10:00:00Z,7.8
2023-09-07T11:00:00Z,9.24
2023-09-07T12:00:00Z,9.9
2023-09-07T13:00:00Z,9.59
2023-09-07T14:00:00Z,7.97
2023-09-07T15:00:00Z,5.43
2023-09-07T16:00:00Z,2.46
2023-09-07T17:00:00Z,1.79
2023-09-07T18:00:00Z,0.61
2023-09-07T19:00:00Z,0.05
