date,kWh
2023-06-30T04:00:00Z,0.003
2023-06-30T05:00:00Z,0.1
2023-06-30T06:00:00Z,0.45
2023-06-30T07:00:00Z,2.19
2023-06-30T08:00:00Z,4.68
2023-06-30T09:00:00Z,6.91
2023-06-30T10:00:00Z,8.52
2023-06-30T11:00:00Z,9.73
2023-06-30T12:00:00Z,10.25
2023-06-30T13:00:00Z,10.21
2023-06-30T14:00:00Z,9.61
2023-06-30T15:00:00Z,8.31
2023-06-30T16:00:00Z,6.16
2023-06-30T17:00:00Z,2.82
2023-06-30T18:00:00Z,1.07
2023-06-30T19:00:00Z,0.44
2023-06-30T20:00:00Z,0.17
2023-06-30T21:00:00Z,0.01
2023-07-01T04:00:00Z,0.002
2023-07-01T05:00:00Z,0.1
2023-07-01T06:00:00Z,0.45
2023-07-01T07:00:00Z,2.24
2023-07-01T08:00:00Z,4.83
2023-07-01T09:00:00Z,7.16
2023-07-01T10:00:00Z,8.89
2023-07-01T11:00:00Z,10.17
2023-07-01T12:00:00Z,10.73
2023-07-01T13:00:00Z,10.77
2023-07-01T14:00:00Z,10.14
2023-07-01T15:00:00Z,8.77
2023-07-01T16:00:00Z,6.57
2023-07-01T17:00:00Z,2.99
2023-07-01T18:00:00Z,1.53
2023-07-01T19:00:00Z,0.79
2023-07-01T20:00:00Z,0.33
2023-07-01T21:00:00Z,0.01
2023-07-02T04:00:00Z,0.003
2023-07-02T05:00:00Z,0.12
2023-07-02T06:00:00Z,0.44
2023-07-02T07:00:00Z,2.26
2023-07-02T08:00:00Z,4.87
2023-07-02T09:00:00Z,7.13
2023-07-02T10:00:00Z,8.92
2023-07-02T11:00:00Z,10.14
2023-07-02T12:00:00Z,10.72
2023-07-02T13:00:00Z,10.71
2023-07-02T14:00:00Z,10.01
2023-07-02T15:00:00Z,8.76
2023-07-02T16:00:00Z,6.48
2023-07-02T17:00:00Z,2.98
2023-07-02T18:00:00Z,1.17
2023-07-02T19:00:00Z,0.49
2023-07-02T20:00:00Z,0.18
2023-07-02T21:00:00Z,0.009
2023-07-03T04:00:00Z,0.004
2023-07-03T05:00:00Z,0.14
2023-07-03T06:00:00Z,0.54
2023-07-03T07:00:00Z,2.2
2023-07-03T08:00:00Z,4.6
2023-07-03T09:00:00Z,6.98
2023-07-03T10:00:00Z,8.54
2023-07-03T11:00:00Z,9.85
2023-07-03T12:00:00Z,10.22
2023-07-03T13:00:00Z,9.76
2023-07-03T14:00:00Z,9.99
2023-07-03T15:00:00Z,8.48
2023-07-03T16:00:00Z,5.99
2023-07-03T17:00:00Z,2.74
2023-07-03T18:00:00Z,1.88
2023-07-03T19:00:00Z,0.69
2023-07-03T20:00:00Z,0.23
2023-07-03T21:00:00Z,0.008
2023-07-04T04:00:00Z,0.004
2023-07-04T05:00:00Z,0.19
2023-07-04T06:00:00Z,0.6
2023-07-04T07:00:00Z,2.13
2023-07-04T08:00:00Z,4.51
2023-07-04T09:00:00Z,6.67
2023-07-04T10:00:00Z,8.38
2023-07-04T11:00:00Z,9.67
2023-07-04T12:00:00Z,10.17
2023-07-04T13:00:00Z,10.18
2023-07-04T14:00:00Z,9.47
2023-07-04T15:00:00Z,8.15
2023-07-04T16:00:00Z,5.43
2023-07-04T17:00:00Z,2.97
2023-07-04T18:00:00Z,1.52
2023-07-04T19:00:00Z,0.83
2023-07-04T20:00:00Z,0.24
2023-07-04T21:00:00Z,0.01
2023-07-05T04:00:00Z,0.002
2023-07-05T05:00:00Z,0.11
2023-07-05T06:00:00Z,0.6
2023-07-05T07:00:00Z,1.99
2023-07-05T08:00:00Z,4.5
2023-07-05T09:00:00Z,6.73
2023-07-05T10:00:00Z,8.38
2023-07-05T11:00:00Z,9.62
2023-07-05T12:00:00Z,9.99
2023-07-05T13:00:00Z,9.92
2023-07-05T14:00:00Z,8.46
2023-07-05T15:00:00Z,5.4
2023-07-05T16:00:00Z,4.01
2023-07-05T17:00:00Z,2.47
2023-07-05T18:00:00Z,1.46
2023-07-05T19:00:00Z,0.74
2023-07-05T20:00:00Z,0.24
2023-07-05T21:00:00Z,0.005
2023-07-06T04:00:00Z,0.002
2023-07-06T05:00:00Z,0.16
2023-07-06T06:00:00Z,0.66
2023-07-06T07:00:00Z,2.18
2023-07-06T08:00:00Z,4.59
2023-07-06T09:00:00Z,6.57
2023-07-06T10:00:00Z,8.04
2023-07-06T11:00:00Z,9.18
2023-07-06T12:00:00Z,5.81
2023-07-06T13:00:00Z,8.46
2023-07-06T14:00:00Z,9.29
2023-07-06T15:00:00Z,7.26
2023-07-06T16:00:00Z,4.04
2023-07-06T17:00:00Z,2.66
2023-07-06T18:00:00Z,1.25
2023-07-06T19:00:00Z,0.58
2023-07-06T20:00:00Z,0.23
2023-07-06T21:00:00Z,0.006
