date,kWh
2024-02-09T06:00:00Z,0
2024-02-09T07:00:00Z,0.19
2024-02-09T08:00:00Z,0.82
2024-02-09T09:00:00Z,4.4
2024-02-09T10:00:00Z,7.04
2024-02-09T11:00:00Z,6.07
2024-02-09T12:00:00Z,8
2024-02-09T13:00:00Z,7.08
2024-02-09T14:00:00Z,4.89
2024-02-09T15:00:00Z,1.74
2024-02-09T16:00:00Z,0.21
2024-02-09T17:00:00Z,0.004
2024-02-10T06:00:00Z,0
2024-02-10T07:00:00Z,0.05
2024-02-10T08:00:00Z,0.77
2024-02-10T09:00:00Z,2.81
2024-02-10T10:00:00Z,5.31
2024-02-10T11:00:00Z,2.1
2024-02-10T12:00:00Z,2.19
2024-02-10T13:00:00Z,1.38
2024-02-10T14:00:00Z,1.21
2024-02-10T15:00:00Z,1.09
2024-02-10T16:00:00Z,0.27
2024-02-10T17:00:00Z,0.002
2024-02-11T06:00:00Z,0
2024-02-11T07:00:00Z,0.0004
2024-02-11T08:00:00Z,0.02
2024-02-11T09:00:00Z,0.04
2024-02-11T10:00:00Z,0.05
2024-02-11T11:00:00Z,0.2
2024-02-11T12:00:00Z,0.44
2024-02-11T13:00:00Z,0.54
2024-02-11T14:00:00Z,0.48
2024-02-11T15:00:00Z,0.25
2024-02-11T16:00:00Z,0.1
2024-02-11T17:00:00Z,0.002
2024-02-12T06:00:00Z,0
2024-02-12T07:00:00Z,0.02
2024-02-12T08:00:00Z,0.55
2024-02-12T09:00:00Z,0.94
2024-02-12T10:00:00Z,1.16
2024-02-12T11:00:00Z,3.03
2024-02-12T12:00:00Z,5.29
2024-02-12T13:00:00Z,6.85
2024-02-12T14:00:00Z,5.74
2024-02-12T15:00:00Z,2.03
2024-02-12T16:00:00Z,0.24
2024-02-12T17:00:00Z,0.02
2024-02-13T06:00:00Z,0
2024-02-13T07:00:00Z,0.1
2024-02-13T08:00:00Z,1.57
2024-02-13T09:00:00Z,3.43
2024-02-13T10:00:00Z,3.8
2024-02-13T11:00:00Z,5.25
2024-02-13T12:00:00Z,8.71
2024-02-13T13:00:00Z,7.68
2024-02-13T14:00:00Z,4.97
2024-02-13T15:00:00Z,2.56
2024-02-13T16:00:00Z,0.3
2024-02-13T17:00:00Z,0.02
2024-02-14T06:00:00Z,0
2024-02-14T07:00:00Z,0.24
2024-02-14T08:00:00Z,2.05
2024-02-14T09:00:00Z,3.47
2024-02-14T10:00:00Z,2.33
2024-02-14T11:00:00Z,5.19
2024-02-14T12:00:00Z,7.98
2024-02-14T13:00:00Z,7.95
2024-02-14T14:00:00Z,5.75
2024-02-14T15:00:00Z,2.31
2024-02-14T16:00:00Z,0.3
2024-02-14T17:00:00Z,0.02
2024-02-15T06:00:00Z,0.0001
2024-02-15T07:00:00Z,0.41
2024-02-15T08:00:00Z,2.97
2024-02-15T09:00:00Z,5.85
2024-02-15T10:00:00Z,7.89
2024-02-15T11:00:00Z,6.5
2024-02-15T12:00:00Z,6.84
2024-02-15T13:00:00Z,5.27
2024-02-15T14:00:00Z,2.55
2024-02-15T15:00:00Z,2.28
2024-02-15T16:00:00Z,0.31
2024-02-15T17:00:00Z,0.03
