date,kWh
2023-01-13T07:00:00Z,0
2023-01-13T08:00:00Z,0.02
2023-01-13T09:00:00Z,0.14
2023-01-13T10:00:00Z,0.4
2023-01-13T11:00:00Z,0.37
2023-01-13T12:00:00Z,0.56
2023-01-13T13:00:00Z,0.42
2023-01-13T14:00:00Z,0.57
2023-01-13T15:00:00Z,0.2
2023-01-13T16:00:00Z,0.001
2023-01-14T07:00:00Z,0.002
2023-01-14T08:00:00Z,0.28
2023-01-14T09:00:00Z,0.47
2023-01-14T10:00:00Z,0.51
2023-01-14T11:00:00Z,0.65
2023-01-14T12:00:00Z,1.01
2023-01-14T13:00:00Z,0.89
2023-01-14T14:00:00Z,0.71
2023-01-14T15:00:00Z,0.17
2023-01-14T16:00:00Z,0.007
2023-01-15T07:00:00Z,0.0002
2023-01-15T08:00:00Z,0.14
2023-01-15T09:00:00Z,0.65
2023-01-15T10:00:00Z,0.81
2023-01-15T11:00:00Z,2.05
2023-01-15T12:00:00Z,0.76
2023-01-15T13:00:00Z,1.38
2023-01-15T14:00:00Z,1.76
2023-01-15T15:00:00Z,0.78
2023-01-15T16:00:00Z,0.04
2023-01-16T07:00:00Z,0.0001
2023-01-16T08:00:00Z,0.02
2023-01-16T09:00:00Z,0.76
2023-01-16T10:00:00Z,0.91
2023-01-16T11:00:00Z,1.95
2023-01-16T12:00:00Z,2.32
2023-01-16T13:00:00Z,2.6
2023-01-16T14:00:00Z,1.8
2023-01-16T15:00:00Z,0.87
2023-01-16T16:00:00Z,0.07
2023-01-17T07:00:00Z,0.005
2023-01-17T08:00:00Z,0.3
2023-01-17T09:00:00Z,1.52
2023-01-17T10:00:00Z,2.66
2023-01-17T11:00:00Z,4.34
2023-01-17T12:00:00Z,4.96
2023-01-17T13:00:00Z,3.88
2023-01-17T14:00:00Z,1.52
2023-01-17T15:00:00Z,0.62
2023-01-17T16:00:00Z,0.06
2023-01-18T07:00:00Z,0.003
2023-01-18T08:00:00Z,0.04
2023-01-18T09:00:00Z,0.35
2023-01-18T10:00:00Z,0.49
2023-01-18T11:00:00Z,0.72
2023-01-18T12:00:00Z,0.85
2023-01-18T13:00:00Z,0.62
2023-01-18T14:00:00Z,0.43
2023-01-18T15:00:00Z,0.2
2023-01-18T16:00:00Z,0.01
2023-01-19T07:00:00Z,0.007
2023-01-19T08:00:00Z,1.08
2023-01-19T09:00:00Z,3.78
2023-01-19T10:00:00Z,5.67
2023-01-19T11:00:00Z,6.68
2023-01-19T12:00:00Z,6.24
2023-01-19T13:00:00Z,4.36
2023-01-19T14:00:00Z,2.92
2023-01-19T15:00:00Z,1.24
2023-01-19T16:00:00Z,0.15
