date,kWh
2023-03-03T06:00:00Z,0.007
2023-03-03T07:00:00Z,0.42
2023-03-03T08:00:00Z,1.51
2023-03-03T09:00:00Z,2.73
2023-03-03T10:00:00Z,6.17
2023-03-03T11:00:00Z,9.51
2023-03-03T12:00:00Z,8.98
2023-03-03T13:00:00Z,7.05
2023-03-03T14:00:00Z,6.81
2023-03-03T15:00:00Z,2.69
2023-03-03T16:00:00Z,0.83
2023-03-03T17:00:00Z,0.11
2023-03-04T06:00:00Z,0.02
2023-03-04T07:00:00Z,0.57
2023-03-04T08:00:00Z,0.97
2023-03-04T09:00:00Z,2.14
2023-03-04T10:00:00Z,5.44
2023-03-04T11:00:00Z,5.69
2023-03-04T12:00:00Z,6.71
2023-03-04T13:00:00Z,3.98
2023-03-04T14:00:00Z,2.9
2023-03-04T15:00:00Z,1.37
2023-03-04T16:00:00Z,0.6
2023-03-04T17:00:00Z,0.11
2023-03-05T06:00:00Z,0.007
2023-03-05T07:00:00Z,0.51
2023-03-05T08:00:00Z,1.75
2023-03-05T09:00:00Z,3.85
2023-03-05T10:00:00Z,5.26
2023-03-05T11:00:00Z,3.32
2023-03-05T12:00:00Z,2.62
2023-03-05T13:00:00Z,3.73
2023-03-05T14:00:00Z,2.02
2023-03-05T15:00:00Z,1.22
2023-03-05T16:00:00Z,0.94
2023-03-05T17:00:00Z,0.43
2023-03-06T06:00:00Z,0.09
2023-03-06T07:00:00Z,1.71
2023-03-06T08:00:00Z,3.71
2023-03-06T09:00:00Z,6.67
2023-03-06T10:00:00Z,7.5
2023-03-06T11:00:00Z,7.72
2023-03-06T12:00:00Z,9.62
2023-03-06T13:00:00Z,7.73
2023-03-06T14:00:00Z,6.33
2023-03-06T15:00:00Z,2.41
2023-03-06T16:00:00Z,0.85
2023-03-06T17:00:00Z,0.26
2023-03-07T06:00:00Z,0.04
2023-03-07T07:00:00Z,1.58
2023-03-07T08:00:00Z,3.94
2023-03-07T09:00:00Z,6.84
2023-03-07T10:00:00Z,8.58
2023-03-07T11:00:00Z,5.89
2023-03-07T12:00:00Z,9.11
2023-03-07T13:00:00Z,9.09
2023-03-07T14:00:00Z,7.15
2023-03-07T15:00:00Z,3.02
2023-03-07T16:00:00Z,0.74
2023-03-07T17:00:00Z,0.27
2023-03-08T06:00:00Z,0.07
2023-03-08T07:00:00Z,1.75
2023-03-08T08:00:00Z,4.54
2023-03-08T09:00:00Z,6.94
2023-03-08T10:00:00Z,8.8
2023-03-08T11:00:00Z,8.73
2023-03-08T12:00:00Z,3.9
2023-03-08T13:00:00Z,3.06
2023-03-08T14:00:00Z,4.46
2023-03-08T15:00:00Z,2.93
2023-03-08T16:00:00Z,0.6
2023-03-08T17:00:00Z,0.23
2023-03-09T06:00:00Z,0.06
2023-03-09T07:00:00Z,1.28
2023-03-09T08:00:00Z,2.26
2023-03-09T09:00:00Z,2.92
2023-03-09T10:00:00Z,4.31
2023-03-09T11:00:00Z,3.72
2023-03-09T12:00:00Z,4.36
2023-03-09T13:00:00Z,2.04
2023-03-09T14:00:00Z,1.54
2023-03-09T15:00:00Z,1.66
2023-03-09T16:00:00Z,0.49
2023-03-09T17:00:00Z,0.1
