date,kWh
2022-12-23T07:00:00Z,0
2022-12-23T08:00:00Z,0
2022-12-23T09:00:00Z,0.0001
2022-12-23T10:00:00Z,0.001
2022-12-23T11:00:00Z,0.04
2022-12-23T12:00:00Z,0.09
2022-12-23T13:00:00Z,0.04
2022-12-23T14:00:00Z,0.01
2022-12-23T15:00:00Z,0.004
2022-12-23T16:00:00Z,0
2022-12-24T07:00:00Z,0
2022-12-24T08:00:00Z,0.0006
2022-12-24T09:00:00Z,0.002
2022-12-24T10:00:00Z,0.002
2022-12-24T11:00:00Z,0.01
2022-12-24T12:00:00Z,0.01
2022-12-24T13:00:00Z,0.02
2022-12-24T14:00:00Z,0.02
2022-12-24T15:00:00Z,0.006
2022-12-24T16:00:00Z,0
2022-12-25T07:00:00Z,0
2022-12-25T08:00:00Z,0.004
2022-12-25T09:00:00Z,0.007
2022-12-25T10:00:00Z,0
2022-12-25T11:00:00Z,0
2022-12-25T12:00:00Z,0.2
2022-12-25T13:00:00Z,0.03
2022-12-25T14:00:00Z,0.009
2022-12-25T15:00:00Z,0.0002
2022-12-25T16:00:00Z,0
2022-12-26T07:00:00Z,0
2022-12-26T08:00:00Z,0.0002
2022-12-26T09:00:00Z,0.002
2022-12-26T10:00:00Z,0.02
2022-12-26T11:00:00Z,0.13
2022-12-26T12:00:00Z,0.26
2022-12-26T13:00:00Z,0.33
2022-12-26T14:00:00Z,0.21
2022-12-26T15:00:00Z,0.12
2022-12-26T16:00:00Z,0
2022-12-27T07:00:00Z,0
2022-12-27T08:00:00Z,0.003
2022-12-27T09:00:00Z,0.02
2022-12-27T10:00:00Z,0.06
2022-12-27T11:00:00Z,0.08
2022-12-27T12:00:00Z,0.1
2022-12-27T13:00:00Z,0.24
2022-12-27T14:00:00Z,0.19
2022-12-27T15:00:00Z,0.05
2022-12-27T16:00:00Z,0
2022-12-28T07:00:00Z,0
2022-12-28T08:00:00Z,0.03
2022-12-28T09:00:00Z,0
2022-12-28T10:00:00Z,0.35
2022-12-28T11:00:00Z,0.44
2022-12-28T12:00:00Z,0.37
2022-12-28T13:00:00Z,0.33
2022-12-28T14:00:00Z,0.47
2022-12-28T15:00:00Z,0.15
2022-12-28T16:00:00Z,0.006
2022-12-29T07:00:00Z,0.002
2022-12-29T08:00:00Z,0.14
2022-12-29T09:00:00Z,0.91
2022-12-29T10:00:00Z,0.85
2022-12-29T11:00:00Z,0.99
2022-12-29T12:00:00Z,0.84
2022-12-29T13:00:00Z,0.31
2022-12-29T14:00:00Z,0.37
2022-12-29T15:00:00Z,0.1
2022-12-29T16:00:00Z,0.006
