date,kWh
2022-11-04T07:00:00Z,0
2022-11-04T08:00:00Z,0
2022-11-04T09:00:00Z,0.005
2022-11-04T10:00:00Z,0.03
2022-11-04T11:00:00Z,0.08
2022-11-04T12:00:00Z,0.14
2022-11-04T13:00:00Z,0.14
2022-11-04T14:00:00Z,0.07
2022-11-04T15:00:00Z,0.05
2022-11-04T16:00:00Z,0.03
2022-11-04T17:00:00Z,0.004
2022-11-05T07:00:00Z,0.003
2022-11-05T08:00:00Z,0.52
2022-11-05T09:00:00Z,0.79
2022-11-05T10:00:00Z,0.92
2022-11-05T11:00:00Z,2
2022-11-05T12:00:00Z,3.41
2022-11-05T13:00:00Z,1.33
2022-11-05T14:00:00Z,1.98
2022-11-05T15:00:00Z,1.68
2022-11-05T16:00:00Z,0.48
2022-11-05T17:00:00Z,0.06
2022-11-06T07:00:00Z,0.01
2022-11-06T08:00:00Z,0.16
2022-11-06T09:00:00Z,0.46
2022-11-06T10:00:00Z,0.58
2022-11-06T11:00:00Z,0.75
2022-11-06T12:00:00Z,0.86
2022-11-06T13:00:00Z,1.03
2022-11-06T14:00:00Z,0.57
2022-11-06T15:00:00Z,0.21
2022-11-06T16:00:00Z,0.01
2022-11-06T17:00:00Z,0
2022-11-07T07:00:00Z,0.001
2022-11-07T08:00:00Z,0.01
2022-11-07T09:00:00Z,0.01
2022-11-07T10:00:00Z,0.005
2022-11-07T11:00:00Z,0.007
2022-11-07T12:00:00Z,0.003
2022-11-07T13:00:00Z,0.002
2022-11-07T14:00:00Z,0.006
2022-11-07T15:00:00Z,0
2022-11-07T16:00:00Z,0
2022-11-07T17:00:00Z,0
2022-11-08T07:00:00Z,0
2022-11-08T08:00:00Z,0
2022-11-08T09:00:00Z,0
2022-11-08T10:00:00Z,0.004
2022-11-08T11:00:00Z,0.007
2022-11-08T12:00:00Z,0.02
2022-11-08T13:00:00Z,0.01
2022-11-08T14:00:00Z,0.001
2022-11-08T15:00:00Z,0
2022-11-08T16:00:00Z,0
2022-11-08T17:00:00Z,0
2022-11-09T07:00:00Z,0.002
2022-11-09T08:00:00Z,0.008
2022-11-09T09:00:00Z,0
2022-11-09T10:00:00Z,0.09
2022-11-09T11:00:00Z,0.06
2022-11-09T12:00:00Z,0.05
2022-11-09T13:00:00Z,0.05
2022-11-09T14:00:00Z,0.04
2022-11-09T15:00:00Z,0.01
2022-11-09T16:00:00Z,0
2022-11-09T17:00:00Z,0
2022-11-10T07:00:00Z,0.001
2022-11-10T08:00:00Z,0.007
2022-11-10T09:00:00Z,0.02
2022-11-10T10:00:00Z,0.05
2022-11-10T11:00:00Z,0.05
2022-11-10T12:00:00Z,0.05
2022-11-10T13:00:00Z,0.05
2022-11-10T14:00:00Z,0.03
2022-11-10T15:00:00Z,0.009
2022-11-10T16:00:00Z,0
2022-11-10T17:00:00Z,0
