date,kWh
2023-04-28T05:00:00Z,0.007
2023-04-28T06:00:00Z,0.39
2023-04-28T07:00:00Z,1.97
2023-04-28T08:00:00Z,4.59
2023-04-28T09:00:00Z,7.07
2023-04-28T10:00:00Z,8.98
2023-04-28T11:00:00Z,10.27
2023-04-28T12:00:00Z,10.66
2023-04-28T13:00:00Z,10.55
2023-04-28T14:00:00Z,9.76
2023-04-28T15:00:00Z,7.61
2023-04-28T16:00:00Z,4.21
2023-04-28T17:00:00Z,2.28
2023-04-28T18:00:00Z,0.72
2023-04-28T19:00:00Z,0.23
2023-04-28T20:00:00Z,0.01
2023-04-29T05:00:00Z,0.009
2023-04-29T06:00:00Z,0.38
2023-04-29T07:00:00Z,1.99
2023-04-29T08:00:00Z,4.59
2023-04-29T09:00:00Z,6.95
2023-04-29T10:00:00Z,8.87
2023-04-29T11:00:00Z,10.01
2023-04-29T12:00:00Z,10.38
2023-04-29T13:00:00Z,10.29
2023-04-29T14:00:00Z,9.53
2023-04-29T15:00:00Z,7.5
2023-04-29T16:00:00Z,4.19
2023-04-29T17:00:00Z,2.22
2023-04-29T18:00:00Z,0.7
2023-04-29T19:00:00Z,0.22
2023-04-29T20:00:00Z,0.01
2023-04-30T05:00:00Z,0.009
2023-04-30T06:00:00Z,0.38
2023-04-30T07:00:00Z,1.94
2023-04-30T08:00:00Z,4.29
2023-04-30T09:00:00Z,4.88
2023-04-30T10:00:00Z,4.08
2023-04-30T11:00:00Z,4.15
2023-04-30T12:00:00Z,9.7
2023-04-30T13:00:00Z,10.24
2023-04-30T14:00:00Z,7.47
2023-04-30T15:00:00Z,6.85
2023-04-30T16:00:00Z,4.34
2023-04-30T17:00:00Z,2.93
2023-04-30T18:00:00Z,0.96
2023-04-30T19:00:00Z,0.49
2023-04-30T20:00:00Z,0.01
2023-05-01T05:00:00Z,0.009
2023-05-01T06:00:00Z,0.59
2023-05-01T07:00:00Z,1.98
2023-05-01T08:00:00Z,4.45
2023-05-01T09:00:00Z,5.9
2023-05-01T10:00:00Z,6.55
2023-05-01T11:00:00Z,9.35
2023-05-01T12:00:00Z,4.26
2023-05-01T13:00:00Z,7.7
2023-05-01T14:00:00Z,8.4
2023-05-01T15:00:00Z,6.47
2023-05-01T16:00:00Z,4.78
2023-05-01T17:00:00Z,1.8
2023-05-01T18:00:00Z,0.96
2023-05-01T19:00:00Z,0.4
2023-05-01T20:00:00Z,0.01
2023-05-02T05:00:00Z,0.07
2023-05-02T06:00:00Z,0.28
2023-05-02T07:00:00Z,1.11
2023-05-02T08:00:00Z,4.25
2023-05-02T09:00:00Z,6.75
2023-05-02T10:00:00Z,8.65
2023-05-02T11:00:00Z,9.87
2023-05-02T12:00:00Z,10.28
2023-05-02T13:00:00Z,10.19
2023-05-02T14:00:00Z,9.27
2023-05-02T15:00:00Z,7.36
2023-05-02T16:00:00Z,4.29
2023-05-02T17:00:00Z,2.16
2023-05-02T18:00:00Z,0.73
2023-05-02T19:00:00Z,0.26
2023-05-02T20:00:00Z,0.02
2023-05-03T05:00:00Z,0.1
2023-05-03T06:00:00Z,0.49
2023-05-03T07:00:00Z,1.52
2023-05-03T08:00:00Z,3.91
2023-05-03T09:00:00Z,6.28
2023-05-03T10:00:00Z,3.48
2023-05-03T11:00:00Z,7.98
2023-05-03T12:00:00Z,7.85
2023-05-03T13:00:00Z,9.37
2023-05-03T14:00:00Z,9.24
2023-05-03T15:00:00Z,6.97
2023-05-03T16:00:00Z,4.33
2023-05-03T17:00:00Z,2.35
2023-05-03T18:00:00Z,0.96
2023-05-03T19:00:00Z,0.33
2023-05-03T20:00:00Z,0.02
2023-05-04T05:00:00Z,0.02
2023-05-04T06:00:00Z,0.53
2023-05-04T07:00:00Z,2.01
2023-05-04T08:00:00Z,4.4
2023-05-04T09:00:00Z,6.76
2023-05-04T10:00:00Z,7.37
2023-05-04T11:00:00Z,9.04
2023-05-04T12:00:00Z,10.16
2023-05-04T13:00:00Z,10.11
2023-05-04T14:00:00Z,9.41
2023-05-04T15:00:00Z,7.45
2023-05-04T16:00:00Z,3.06
2023-05-04T17:00:00Z,1.6
2023-05-04T18:00:00Z,1.24
2023-05-04T19:00:00Z,0.34
2023-05-04T20:00:00Z,0.01
