date,kWh
2024-02-23T06:00:00Z,0.004
2024-02-23T07:00:00Z,0.74
2024-02-23T08:00:00Z,2.47
2024-02-23T09:00:00Z,6.32
2024-02-23T10:00:00Z,8.14
2024-02-23T11:00:00Z,9.08
2024-02-23T12:00:00Z,8.98
2024-02-23T13:00:00Z,8.13
2024-02-23T14:00:00Z,6.01
2024-02-23T15:00:00Z,2.38
2024-02-23T16:00:00Z,0.68
2024-02-23T17:00:00Z,0.08
2024-02-24T06:00:00Z,0.002
2024-02-24T07:00:00Z,0.34
2024-02-24T08:00:00Z,1.78
2024-02-24T09:00:00Z,1.54
2024-02-24T10:00:00Z,1.13
2024-02-24T11:00:00Z,1.24
2024-02-24T12:00:00Z,1.43
2024-02-24T13:00:00Z,2.41
2024-02-24T14:00:00Z,1.93
2024-02-24T15:00:00Z,1
2024-02-24T16:00:00Z,0.36
2024-02-24T17:00:00Z,0.03
2024-02-25T06:00:00Z,0.0002
2024-02-25T07:00:00Z,0.12
2024-02-25T08:00:00Z,0.94
2024-02-25T09:00:00Z,1.54
2024-02-25T10:00:00Z,1.9
2024-02-25T11:00:00Z,5.85
2024-02-25T12:00:00Z,6.95
2024-02-25T13:00:00Z,2.79
2024-02-25T14:00:00Z,2.01
2024-02-25T15:00:00Z,1.79
2024-02-25T16:00:00Z,0.7
2024-02-25T17:00:00Z,0.06
2024-02-26T06:00:00Z,0.003
2024-02-26T07:00:00Z,0.08
2024-02-26T08:00:00Z,0.5
2024-02-26T09:00:00Z,1.5
2024-02-26T10:00:00Z,5.99
2024-02-26T11:00:00Z,9.27
2024-02-26T12:00:00Z,5.54
2024-02-26T13:00:00Z,1.78
2024-02-26T14:00:00Z,3.36
2024-02-26T15:00:00Z,1.12
2024-02-26T16:00:00Z,0.58
2024-02-26T17:00:00Z,0.18
2024-02-27T06:00:00Z,0.007
2024-02-27T07:00:00Z,0.74
2024-02-27T08:00:00Z,2.04
2024-02-27T09:00:00Z,2.58
2024-02-27T10:00:00Z,3.95
2024-02-27T11:00:00Z,4.84
2024-02-27T12:00:00Z,3.32
2024-02-27T13:00:00Z,2.61
2024-02-27T14:00:00Z,2.47
2024-02-27T15:00:00Z,1.56
2024-02-27T16:00:00Z,0.45
2024-02-27T17:00:00Z,0.02
2024-02-28T06:00:00Z,0
2024-02-28T07:00:00Z,0.007
2024-02-28T08:00:00Z,0.02
2024-02-28T09:00:00Z,0.12
2024-02-28T10:00:00Z,0.36
2024-02-28T11:00:00Z,0.61
2024-02-28T12:00:00Z,1.45
2024-02-28T13:00:00Z,3.36
2024-02-28T14:00:00Z,1.29
2024-02-28T15:00:00Z,0.91
2024-02-28T16:00:00Z,0.29
2024-02-28T17:00:00Z,0.03
2024-02-29T06:00:00Z,0.002
2024-02-29T07:00:00Z,0.24
2024-02-29T08:00:00Z,1.18
2024-02-29T09:00:00Z,2.24
2024-02-29T10:00:00Z,2.33
2024-02-29T11:00:00Z,2.82
2024-02-29T12:00:00Z,4.25
2024-02-29T13:00:00Z,2.35
2024-02-29T14:00:00Z,1.82
2024-02-29T15:00:00Z,0.91
2024-02-29T16:00:00Z,1.09
2024-02-29T17:00:00Z,0.15
