date,kWh
2023-02-10T07:00:00Z,0.02
2023-02-10T08:00:00Z,1.22
2023-02-10T09:00:00Z,5.49
2023-02-10T10:00:00Z,7.4
2023-02-10T11:00:00Z,8.32
2023-02-10T12:00:00Z,8.54
2023-02-10T13:00:00Z,7.5
2023-02-10T14:00:00Z,5.28
2023-02-10T15:00:00Z,1.89
2023-02-10T16:00:00Z,0.31
2023-02-10T17:00:00Z,0.002
2023-02-11T07:00:00Z,0.3
2023-02-11T08:00:00Z,2.48
2023-02-11T09:00:00Z,4.55
2023-02-11T10:00:00Z,4.57
2023-02-11T11:00:00Z,7.27
2023-02-11T12:00:00Z,6.1
2023-02-11T13:00:00Z,4.33
2023-02-11T14:00:00Z,2.29
2023-02-11T15:00:00Z,1.56
2023-02-11T16:00:00Z,0.37
2023-02-11T17:00:00Z,0.006
2023-02-12T07:00:00Z,0.09
2023-02-12T08:00:00Z,0.94
2023-02-12T09:00:00Z,1.23
2023-02-12T10:00:00Z,2.45
2023-02-12T11:00:00Z,1.89
2023-02-12T12:00:00Z,1.62
2023-02-12T13:00:00Z,1.55
2023-02-12T14:00:00Z,1.43
2023-02-12T15:00:00Z,1.6
2023-02-12T16:00:00Z,0.8
2023-02-12T17:00:00Z,0.03
2023-02-13T07:00:00Z,0.49
2023-02-13T08:00:00Z,0.45
2023-02-13T09:00:00Z,0.54
2023-02-13T10:00:00Z,1.07
2023-02-13T11:00:00Z,2.77
2023-02-13T12:00:00Z,2.05
2023-02-13T13:00:00Z,2.56
2023-02-13T14:00:00Z,3.54
2023-02-13T15:00:00Z,2.48
2023-02-13T16:00:00Z,0.57
2023-02-13T17:00:00Z,0.01
2023-02-14T07:00:00Z,0.05
2023-02-14T08:00:00Z,0.57
2023-02-14T09:00:00Z,1.07
2023-02-14T10:00:00Z,3.11
2023-02-14T11:00:00Z,7.03
2023-02-14T12:00:00Z,3.35
2023-02-14T13:00:00Z,2.59
2023-02-14T14:00:00Z,3.16
2023-02-14T15:00:00Z,1.59
2023-02-14T16:00:00Z,0.44
2023-02-14T17:00:00Z,0.02
2023-02-15T07:00:00Z,0.4
2023-02-15T08:00:00Z,2.84
2023-02-15T09:00:00Z,5.59
2023-02-15T10:00:00Z,7.46
2023-02-15T11:00:00Z,8.45
2023-02-15T12:00:00Z,8.23
2023-02-15T13:00:00Z,5.53
2023-02-15T14:00:00Z,4.8
2023-02-15T15:00:00Z,2.22
2023-02-15T16:00:00Z,0.4
2023-02-15T17:00:00Z,0.02
2023-02-16T07:00:00Z,0.12
2023-02-16T08:00:00Z,0.54
2023-02-16T09:00:00Z,1.01
2023-02-16T10:00:00Z,1.45
2023-02-16T11:00:00Z,2.6
2023-02-16T12:00:00Z,3.24
2023-02-16T13:00:00Z,3.77
2023-02-16T14:00:00Z,3.02
2023-02-16T15:00:00Z,1.22
2023-02-16T16:00:00Z,0.4
2023-02-16T17:00:00Z,0.03
