date,kWh
2023-12-22T07:00:00Z,0.004
2023-12-22T08:00:00Z,0.04
2023-12-22T09:00:00Z,0.3
2023-12-22T10:00:00Z,0.42
2023-12-22T11:00:00Z,0.57
2023-12-22T12:00:00Z,0.45
2023-12-22T13:00:00Z,0.46
2023-12-22T14:00:00Z,0.55
2023-12-22T15:00:00Z,0.11
2023-12-22T16:00:00Z,0
2023-12-23T07:00:00Z,0.005
2023-12-23T08:00:00Z,0.61
2023-12-23T09:00:00Z,3.47
2023-12-23T10:00:00Z,3.57
2023-12-23T11:00:00Z,5.9
2023-12-23T12:00:00Z,5.43
2023-12-23T13:00:00Z,4.21
2023-12-23T14:00:00Z,2.25
2023-12-23T15:00:00Z,0.46
2023-12-23T16:00:00Z,0.006
2023-12-24T07:00:00Z,0.006
2023-12-24T08:00:00Z,0.91
2023-12-24T09:00:00Z,2.91
2023-12-24T10:00:00Z,3.01
2023-12-24T11:00:00Z,4.57
2023-12-24T12:00:00Z,2.4
2023-12-24T13:00:00Z,1.5
2023-12-24T14:00:00Z,0.83
2023-12-24T15:00:00Z,0.43
2023-12-24T16:00:00Z,0.006
2023-12-25T07:00:00Z,0.005
2023-12-25T08:00:00Z,0.17
2023-12-25T09:00:00Z,0.72
2023-12-25T10:00:00Z,0.67
2023-12-25T11:00:00Z,0.91
2023-12-25T12:00:00Z,1.39
2023-12-25T13:00:00Z,0.89
2023-12-25T14:00:00Z,0.61
2023-12-25T15:00:00Z,0.08
2023-12-25T16:00:00Z,0
2023-12-26T07:00:00Z,0.003
2023-12-26T08:00:00Z,0.53
2023-12-26T09:00:00Z,1.95
2023-12-26T10:00:00Z,4.11
2023-12-26T11:00:00Z,2.58
2023-12-26T12:00:00Z,2.29
2023-12-26T13:00:00Z,1.35
2023-12-26T14:00:00Z,0.44
2023-12-26T15:00:00Z,0.15
2023-12-26T16:00:00Z,0
2023-12-27T07:00:00Z,0
2023-12-27T08:00:00Z,0.1
2023-12-27T09:00:00Z,1.55
2023-12-27T10:00:00Z,0.91
2023-12-27T11:00:00Z,1.49
2023-12-27T12:00:00Z,1.84
2023-12-27T13:00:00Z,1.06
2023-12-27T14:00:00Z,0.24
2023-12-27T15:00:00Z,0.07
2023-12-27T16:00:00Z,0
2023-12-28T07:00:00Z,0.006
2023-12-28T08:00:00Z,0.21
2023-12-28T09:00:00Z,1.44
2023-12-28T10:00:00Z,2.24
2023-12-28T11:00:00Z,4.55
2023-12-28T12:00:00Z,4.05
2023-12-28T13:00:00Z,1.81
2023-12-28T14:00:00Z,0.73
2023-12-28T15:00:00Z,0.2
2023-12-28T16:00:00Z,0.006
