date,kWh
2022-09-09T06:00:00Z,0.02
2022-09-09T07:00:00Z,0.92
2022-09-09T08:00:00Z,3.49
2022-09-09T09:00:00Z,6.15
2022-09-09T10:00:00Z,8.09
2022-09-09T11:00:00Z,9.38
2022-09-09T12:00:00Z,9.96
2022-09-09T13:00:00Z,9.88
2022-09-09T14:00:00Z,8.96
2022-09-09T15:00:00Z,6.34
2022-09-09T16:00:00Z,2.3
2022-09-09T17:00:00Z,1.51
2022-09-09T18:00:00Z,0.37
2022-09-09T19:00:00Z,0.03
2022-09-10T06:00:00Z,0.03
2022-09-10T07:00:00Z,0.98
2022-09-10T08:00:00Z,3.36
2022-09-10T09:00:00Z,5.97
2022-09-10T10:00:00Z,7.99
2022-09-10T11:00:00Z,9.33
2022-09-10T12:00:00Z,9.9
2022-09-10T13:00:00Z,9.68
2022-09-10T14:00:00Z,8.76
2022-09-10T15:00:00Z,6.2
2022-09-10T16:00:00Z,2.25
2022-09-10T17:00:00Z,1.43
2022-09-10T18:00:00Z,0.37
2022-09-10T19:00:00Z,0.03
2022-09-11T06:00:00Z,0.01
2022-09-11T07:00:00Z,0.63
2022-09-11T08:00:00Z,1.43
2022-09-11T09:00:00Z,1.5
2022-09-11T10:00:00Z,2.29
2022-09-11T11:00:00Z,1.83
2022-09-11T12:00:00Z,2.9
2022-09-11T13:00:00Z,4.73
2022-09-11T14:00:00Z,4.27
2022-09-11T15:00:00Z,4.94
2022-09-11T16:00:00Z,2.47
2022-09-11T17:00:00Z,1.52
2022-09-11T18:00:00Z,0.48
2022-09-11T19:00:00Z,0.03
2022-09-12T06:00:00Z,0.003
2022-09-12T07:00:00Z,0.11
2022-09-12T08:00:00Z,0.36
2022-09-12T09:00:00Z,0.94
2022-09-12T10:00:00Z,0.9
2022-09-12T11:00:00Z,0.88
2022-09-12T12:00:00Z,0.66
2022-09-12T13:00:00Z,0.95
2022-09-12T14:00:00Z,1.47
2022-09-12T15:00:00Z,1.27
2022-09-12T16:00:00Z,0.97
2022-09-12T17:00:00Z,0.51
2022-09-12T18:00:00Z,0.16
2022-09-12T19:00:00Z,0.007
2022-09-13T06:00:00Z,0.007
2022-09-13T07:00:00Z,0.43
2022-09-13T08:00:00Z,1.27
2022-09-13T09:00:00Z,1.99
2022-09-13T10:00:00Z,2.9
2022-09-13T11:00:00Z,5.85
2022-09-13T12:00:00Z,7.2
2022-09-13T13:00:00Z,8.19
2022-09-13T14:00:00Z,7.34
2022-09-13T15:00:00Z,4.06
2022-09-13T16:00:00Z,1.76
2022-09-13T17:00:00Z,0.93
2022-09-13T18:00:00Z,0.35
2022-09-13T19:00:00Z,0.005
2022-09-14T06:00:00Z,0.009
2022-09-14T07:00:00Z,0.26
2022-09-14T08:00:00Z,0.37
2022-09-14T09:00:00Z,2.39
2022-09-14T10:00:00Z,4.25
2022-09-14T11:00:00Z,2.48
2022-09-14T12:00:00Z,2.4
2022-09-14T13:00:00Z,1.6
2022-09-14T14:00:00Z,3.86
2022-09-14T15:00:00Z,3
2022-09-14T16:00:00Z,2.25
2022-09-14T17:00:00Z,1.38
2022-09-14T18:00:00Z,0.32
2022-09-14T19:00:00Z,0.01
2022-09-15T06:00:00Z,0.02
2022-09-15T07:00:00Z,0.78
2022-09-15T08:00:00Z,2.51
2022-09-15T09:00:00Z,4.86
2022-09-15T10:00:00Z,6.79
2022-09-15T11:00:00Z,7.96
2022-09-15T12:00:00Z,8.89
2022-09-15T13:00:00Z,8.79
2022-09-15T14:00:00Z,7.87
2022-09-15T15:00:00Z,5.48
2022-09-15T16:00:00Z,1.98
2022-09-15T17:00:00Z,0.88
2022-09-15T18:00:00Z,0.31
2022-09-15T19:00:00Z,0.005
