date,kWh
2023-09-15T06:00:00Z,0.009
2023-09-15T07:00:00Z,0.8
2023-09-15T08:00:00Z,3.02
2023-09-15T09:00:00Z,5.61
2023-09-15T10:00:00Z,7.57
2023-09-15T11:00:00Z,8.9
2023-09-15T12:00:00Z,9.5
2023-09-15T13:00:00Z,9.48
2023-09-15T14:00:00Z,8.67
2023-09-15T15:00:00Z,6.1
2023-09-15T16:00:00Z,1.97
2023-09-15T17:00:00Z,1.31
2023-09-15T18:00:00Z,0.34
2023-09-15T19:00:00Z,0.02
2023-09-16T06:00:00Z,0.009
2023-09-16T07:00:00Z,0.74
2023-09-16T08:00:00Z,2.9
2023-09-16T09:00:00Z,5.51
2023-09-16T10:00:00Z,7.5
2023-09-16T11:00:00Z,8.88
2023-09-16T12:00:00Z,9.42
2023-09-16T13:00:00Z,9.26
2023-09-16T14:00:00Z,8.32
2023-09-16T15:00:00Z,5.73
2023-09-16T16:00:00Z,2.03
2023-09-16T17:00:00Z,1.29
2023-09-16T18:00:00Z,0.3
2023-09-16T19:00:00Z,0.005
2023-09-17T06:00:00Z,0.007
2023-09-17T07:00:00Z,0.54
2023-09-17T08:00:00Z,1.7
2023-09-17T09:00:00Z,3.05
2023-09-17T10:00:00Z,5.47
2023-09-17T11:00:00Z,6.12
2023-09-17T12:00:00Z,6.08
2023-09-17T13:00:00Z,6.43
2023-09-17T14:00:00Z,6.1
2023-09-17T15:00:00Z,5.33
2023-09-17T16:00:00Z,2.56
2023-09-17T17:00:00Z,0.91
2023-09-17T18:00:00Z,0.11
2023-09-17T19:00:00Z,0.002
2023-09-18T06:00:00Z,0.004
2023-09-18T07:00:00Z,0.29
2023-09-18T08:00:00Z,1.45
2023-09-18T09:00:00Z,4.49
2023-09-18T10:00:00Z,7.45
2023-09-18T11:00:00Z,9.32
2023-09-18T12:00:00Z,6.99
2023-09-18T13:00:00Z,4.04
2023-09-18T14:00:00Z,4.27
2023-09-18T15:00:00Z,1.89
2023-09-18T16:00:00Z,1.52
2023-09-18T17:00:00Z,1.13
2023-09-18T18:00:00Z,0.3
2023-09-18T19:00:00Z,0.006
2023-09-19T06:00:00Z,0.003
2023-09-19T07:00:00Z,0.2
2023-09-19T08:00:00Z,0.58
2023-09-19T09:00:00Z,0.78
2023-09-19T10:00:00Z,1.85
2023-09-19T11:00:00Z,2.65
2023-09-19T12:00:00Z,5.58
2023-09-19T13:00:00Z,2.43
2023-09-19T14:00:00Z,1.01
2023-09-19T15:00:00Z,2.58
2023-09-19T16:00:00Z,1.14
2023-09-19T17:00:00Z,0.73
2023-09-19T18:00:00Z,0.22
2023-09-19T19:00:00Z,0
2023-09-20T06:00:00Z,0.002
2023-09-20T07:00:00Z,0.17
2023-09-20T08:00:00Z,0.61
2023-09-20T09:00:00Z,1.27
2023-09-20T10:00:00Z,2.31
2023-09-20T11:00:00Z,3.11
2023-09-20T12:00:00Z,1.33
2023-09-20T13:00:00Z,1.77
2023-09-20T14:00:00Z,1.86
2023-09-20T15:00:00Z,1.63
2023-09-20T16:00:00Z,1.78
2023-09-20T17:00:00Z,0.93
2023-09-20T18:00:00Z,0.31
2023-09-20T19:00:00Z,0.001
2023-09-21T06:00:00Z,0.006
2023-09-21T07:00:00Z,0.64
2023-09-21T08:00:00Z,2.87
2023-09-21T09:00:00Z,5.53
2023-09-21T10:00:00Z,7.58
2023-09-21T11:00:00Z,8.98
2023-09-21T12:00:00Z,9.64
2023-09-21T13:00:00Z,9.49
2023-09-21T14:00:00Z,8.56
2023-09-21T15:00:00Z,5.94
2023-09-21T16:00:00Z,1.83
2023-09-21T17:00:00Z,1.1
2023-09-21T18:00:00Z,0.23
2023-09-21T19:00:00Z,0.002
