date,kWh
2022-12-16T07:00:00Z,0
2022-12-16T08:00:00Z,0.03
2022-12-16T09:00:00Z,0.51
2022-12-16T10:00:00Z,2.66
2022-12-16T11:00:00Z,5.1
2022-12-16T12:00:00Z,2.62
2022-12-16T13:00:00Z,2.22
2022-12-16T14:00:00Z,1.89
2022-12-16T15:00:00Z,0.38
2022-12-17T07:00:00Z,0
2022-12-17T08:00:00Z,0.02
2022-12-17T09:00:00Z,0.44
2022-12-17T10:00:00Z,0.56
2022-12-17T11:00:00Z,1
2022-12-17T12:00:00Z,0.57
2022-12-17T13:00:00Z,0.36
2022-12-17T14:00:00Z,0.33
2022-12-17T15:00:00Z,0.12
2022-12-18T07:00:00Z,0
2022-12-18T08:00:00Z,0
2022-12-18T09:00:00Z,0.003
2022-12-18T10:00:00Z,0.006
2022-12-18T11:00:00Z,0.02
2022-12-18T12:00:00Z,0.008
2022-12-18T13:00:00Z,0.0002
2022-12-18T14:00:00Z,0
2022-12-18T15:00:00Z,0
2022-12-19T07:00:00Z,0
2022-12-19T08:00:00Z,0
2022-12-19T09:00:00Z,0.005
2022-12-19T10:00:00Z,0.02
2022-12-19T11:00:00Z,0.02
2022-12-19T12:00:00Z,0.02
2022-12-19T13:00:00Z,0.02
2022-12-19T14:00:00Z,0.0002
2022-12-19T15:00:00Z,0
2022-12-20T07:00:00Z,0
2022-12-20T08:00:00Z,0
2022-12-20T09:00:00Z,0
2022-12-20T10:00:00Z,0
2022-12-20T11:00:00Z,0
2022-12-20T12:00:00Z,0
2022-12-20T13:00:00Z,0
2022-12-20T14:00:00Z,0
2022-12-20T15:00:00Z,0
2022-12-21T07:00:00Z,0.0001
2022-12-21T08:00:00Z,0.01
2022-12-21T09:00:00Z,0.01
2022-12-21T10:00:00Z,0
2022-12-21T11:00:00Z,0.38
2022-12-21T12:00:00Z,0.11
2022-12-21T13:00:00Z,0.11
2022-12-21T14:00:00Z,0.04
2022-12-21T15:00:00Z,0.007
2022-12-22T07:00:00Z,0
2022-12-22T08:00:00Z,0.001
2022-12-22T09:00:00Z,0.003
2022-12-22T10:00:00Z,0.02
2022-12-22T11:00:00Z,0.02
2022-12-22T12:00:00Z,0.02
2022-12-22T13:00:00Z,0.02
2022-12-22T14:00:00Z,0.008
2022-12-22T15:00:00Z,0.001
