date,kWh
2023-12-15T07:00:00Z,0.004
2023-12-15T08:00:00Z,0.18
2023-12-15T09:00:00Z,1.02
2023-12-15T10:00:00Z,1.38
2023-12-15T11:00:00Z,1.15
2023-12-15T12:00:00Z,0.94
2023-12-15T13:00:00Z,0.56
2023-12-15T14:00:00Z,0.25
2023-12-15T15:00:00Z,0.06
2023-12-15T16:00:00Z,0
2023-12-16T07:00:00Z,0
2023-12-16T08:00:00Z,0.02
2023-12-16T09:00:00Z,0.13
2023-12-16T10:00:00Z,0.75
2023-12-16T11:00:00Z,0.52
2023-12-16T12:00:00Z,0.67
2023-12-16T13:00:00Z,0.71
2023-12-16T14:00:00Z,0.26
2023-12-16T15:00:00Z,0.08
2023-12-16T16:00:00Z,0.002
2023-12-17T07:00:00Z,0
2023-12-17T08:00:00Z,0.09
2023-12-17T09:00:00Z,0.33
2023-12-17T10:00:00Z,0.73
2023-12-17T11:00:00Z,0.97
2023-12-17T12:00:00Z,0.85
2023-12-17T13:00:00Z,1.36
2023-12-17T14:00:00Z,1.1
2023-12-17T15:00:00Z,0.19
2023-12-17T16:00:00Z,0.0002
2023-12-18T07:00:00Z,0
2023-12-18T08:00:00Z,0.11
2023-12-18T09:00:00Z,0.4
2023-12-18T10:00:00Z,0.7
2023-12-18T11:00:00Z,1.57
2023-12-18T12:00:00Z,1.28
2023-12-18T13:00:00Z,1.81
2023-12-18T14:00:00Z,0.69
2023-12-18T15:00:00Z,0.12
2023-12-18T16:00:00Z,0
2023-12-19T07:00:00Z,0.0009
2023-12-19T08:00:00Z,0.13
2023-12-19T09:00:00Z,0.29
2023-12-19T10:00:00Z,0.51
2023-12-19T11:00:00Z,0.88
2023-12-19T12:00:00Z,0.84
2023-12-19T13:00:00Z,1.07
2023-12-19T14:00:00Z,1.05
2023-12-19T15:00:00Z,0.08
2023-12-19T16:00:00Z,0
2023-12-20T07:00:00Z,0.005
2023-12-20T08:00:00Z,0.52
2023-12-20T09:00:00Z,3.35
2023-12-20T10:00:00Z,1.78
2023-12-20T11:00:00Z,1.21
2023-12-20T12:00:00Z,1.32
2023-12-20T13:00:00Z,1.39
2023-12-20T14:00:00Z,1.22
2023-12-20T15:00:00Z,0.15
2023-12-20T16:00:00Z,0
2023-12-21T07:00:00Z,0.0001
2023-12-21T08:00:00Z,0.09
2023-12-21T09:00:00Z,0.76
2023-12-21T10:00:00Z,0.83
2023-12-21T11:00:00Z,1.11
2023-12-21T12:00:00Z,0.84
2023-12-21T13:00:00Z,0.98
2023-12-21T14:00:00Z,0.49
2023-12-21T15:00:00Z,0.12
2023-12-21T16:00:00Z,0
