date,kWh
2022-11-25T07:00:00Z,0.005
2022-11-25T08:00:00Z,0.06
2022-11-25T09:00:00Z,0.23
2022-11-25T10:00:00Z,0.58
2022-11-25T11:00:00Z,0.83
2022-11-25T12:00:00Z,0.55
2022-11-25T13:00:00Z,0.33
2022-11-25T14:00:00Z,0.18
2022-11-25T15:00:00Z,0.03
2022-11-25T16:00:00Z,0
2022-11-26T07:00:00Z,0.01
2022-11-26T08:00:00Z,1.4
2022-11-26T09:00:00Z,1.24
2022-11-26T10:00:00Z,1.88
2022-11-26T11:00:00Z,5.19
2022-11-26T12:00:00Z,1.62
2022-11-26T13:00:00Z,0.69
2022-11-26T14:00:00Z,0.59
2022-11-26T15:00:00Z,0.1
2022-11-26T16:00:00Z,0
2022-11-27T07:00:00Z,0.03
2022-11-27T08:00:00Z,0.71
2022-11-27T09:00:00Z,1.41
2022-11-27T10:00:00Z,1.33
2022-11-27T11:00:00Z,1.3
2022-11-27T12:00:00Z,1.01
2022-11-27T13:00:00Z,1
2022-11-27T14:00:00Z,0.74
2022-11-27T15:00:00Z,0.18
2022-11-27T16:00:00Z,0
2022-11-28T07:00:00Z,0.01
2022-11-28T08:00:00Z,0.39
2022-11-28T09:00:00Z,2.22
2022-11-28T10:00:00Z,2.09
2022-11-28T11:00:00Z,2.2
2022-11-28T12:00:00Z,1.03
2022-11-28T13:00:00Z,0.68
2022-11-28T14:00:00Z,0.35
2022-11-28T15:00:00Z,0.33
2022-11-28T16:00:00Z,0.0003
2022-11-29T07:00:00Z,0.007
2022-11-29T08:00:00Z,0.08
2022-11-29T09:00:00Z,0.44
2022-11-29T10:00:00Z,0.59
2022-11-29T11:00:00Z,1.05
2022-11-29T12:00:00Z,1.05
2022-11-29T13:00:00Z,1.02
2022-11-29T14:00:00Z,0.48
2022-11-29T15:00:00Z,0.09
2022-11-29T16:00:00Z,0
2022-11-30T07:00:00Z,0
2022-11-30T08:00:00Z,0.009
2022-11-30T09:00:00Z,0.01
2022-11-30T10:00:00Z,0.02
2022-11-30T11:00:00Z,0.15
2022-11-30T12:00:00Z,0.15
2022-11-30T13:00:00Z,0.17
2022-11-30T14:00:00Z,0.07
2022-11-30T15:00:00Z,0.009
2022-11-30T16:00:00Z,0
2022-12-01T07:00:00Z,0.0001
2022-12-01T08:00:00Z,0.02
2022-12-01T09:00:00Z,0.04
2022-12-01T10:00:00Z,0.07
2022-12-01T11:00:00Z,0.1
2022-12-01T12:00:00Z,0.11
2022-12-01T13:00:00Z,0.14
2022-12-01T14:00:00Z,0.07
2022-12-01T15:00:00Z,0.02
2022-12-01T16:00:00Z,0
