date,kWh
2023-08-11T05:00:00Z,0.006
2023-08-11T06:00:00Z,0.31
2023-08-11T07:00:00Z,1.74
2023-08-11T08:00:00Z,4.05
2023-08-11T09:00:00Z,6.08
2023-08-11T10:00:00Z,7.37
2023-08-11T11:00:00Z,9.55
2023-08-11T12:00:00Z,8.89
2023-08-11T13:00:00Z,8.53
2023-08-11T14:00:00Z,8.95
2023-08-11T15:00:00Z,7.48
2023-08-11T16:00:00Z,4.32
2023-08-11T17:00:00Z,2.53
2023-08-11T18:00:00Z,1.05
2023-08-11T19:00:00Z,0.24
2023-08-11T20:00:00Z,0.02
2023-08-12T05:00:00Z,0.004
2023-08-12T06:00:00Z,0.42
2023-08-12T07:00:00Z,1.47
2023-08-12T08:00:00Z,2.96
2023-08-12T09:00:00Z,5.65
2023-08-12T10:00:00Z,7.8
2023-08-12T11:00:00Z,8.84
2023-08-12T12:00:00Z,7.89
2023-08-12T13:00:00Z,5.77
2023-08-12T14:00:00Z,8.21
2023-08-12T15:00:00Z,7.19
2023-08-12T16:00:00Z,3.18
2023-08-12T17:00:00Z,1.55
2023-08-12T18:00:00Z,0.72
2023-08-12T19:00:00Z,0.34
2023-08-12T20:00:00Z,0.03
2023-08-13T05:00:00Z,0.007
2023-08-13T06:00:00Z,0.2
2023-08-13T07:00:00Z,1.49
2023-08-13T08:00:00Z,3.93
2023-08-13T09:00:00Z,6.24
2023-08-13T10:00:00Z,8.11
2023-08-13T11:00:00Z,9.32
2023-08-13T12:00:00Z,9.94
2023-08-13T13:00:00Z,9.93
2023-08-13T14:00:00Z,9.2
2023-08-13T15:00:00Z,7.38
2023-08-13T16:00:00Z,4.11
2023-08-13T17:00:00Z,2.3
2023-08-13T18:00:00Z,0.71
2023-08-13T19:00:00Z,0.21
2023-08-13T20:00:00Z,0.02
2023-08-14T05:00:00Z,0.005
2023-08-14T06:00:00Z,0.24
2023-08-14T07:00:00Z,1.42
2023-08-14T08:00:00Z,3.73
2023-08-14T09:00:00Z,6
2023-08-14T10:00:00Z,7.88
2023-08-14T11:00:00Z,9.14
2023-08-14T12:00:00Z,9.67
2023-08-14T13:00:00Z,9.63
2023-08-14T14:00:00Z,8.87
2023-08-14T15:00:00Z,7.16
2023-08-14T16:00:00Z,4.01
2023-08-14T17:00:00Z,2.25
2023-08-14T18:00:00Z,0.75
2023-08-14T19:00:00Z,0.24
2023-08-14T20:00:00Z,0.02
2023-08-15T05:00:00Z,0.005
2023-08-15T06:00:00Z,0.28
2023-08-15T07:00:00Z,1.32
2023-08-15T08:00:00Z,3.19
2023-08-15T09:00:00Z,5.28
2023-08-15T10:00:00Z,7.12
2023-08-15T11:00:00Z,8.43
2023-08-15T12:00:00Z,9.08
2023-08-15T13:00:00Z,9.05
2023-08-15T14:00:00Z,8.23
2023-08-15T15:00:00Z,6.41
2023-08-15T16:00:00Z,3.72
2023-08-15T17:00:00Z,2.37
2023-08-15T18:00:00Z,1.01
2023-08-15T19:00:00Z,0.33
2023-08-15T20:00:00Z,0.01
2023-08-16T05:00:00Z,0.004
2023-08-16T06:00:00Z,0.2
2023-08-16T07:00:00Z,0.95
2023-08-16T08:00:00Z,2.24
2023-08-16T09:00:00Z,3.69
2023-08-16T10:00:00Z,5.37
2023-08-16T11:00:00Z,6.09
2023-08-16T12:00:00Z,6.48
2023-08-16T13:00:00Z,6.76
2023-08-16T14:00:00Z,6.04
2023-08-16T15:00:00Z,3.93
2023-08-16T16:00:00Z,2.13
2023-08-16T17:00:00Z,1.54
2023-08-16T18:00:00Z,0.81
2023-08-16T19:00:00Z,0.27
2023-08-16T20:00:00Z,0.02
2023-08-17T05:00:00Z,0.003
2023-08-17T06:00:00Z,0.25
2023-08-17T07:00:00Z,1.11
2023-08-17T08:00:00Z,2.44
2023-08-17T09:00:00Z,4.26
2023-08-17T10:00:00Z,6.13
2023-08-17T11:00:00Z,8.38
2023-08-17T12:00:00Z,9.05
2023-08-17T13:00:00Z,9.38
2023-08-17T14:00:00Z,8.46
2023-08-17T15:00:00Z,7.34
2023-08-17T16:00:00Z,4.06
2023-08-17T17:00:00Z,2.4
2023-08-17T18:00:00Z,0.75
2023-08-17T19:00:00Z,0.28
2023-08-17T20:00:00Z,0.006
