date,kWh
2023-03-24T06:00:00Z,0
2023-03-24T07:00:00Z,0.11
2023-03-24T08:00:00Z,0.52
2023-03-24T09:00:00Z,1.54
2023-03-24T10:00:00Z,3.65
2023-03-24T11:00:00Z,6.35
2023-03-24T12:00:00Z,9.22
2023-03-24T13:00:00Z,10.15
2023-03-24T14:00:00Z,9.95
2023-03-24T15:00:00Z,7.74
2023-03-24T16:00:00Z,3.49
2023-03-24T17:00:00Z,1.8
2023-03-24T18:00:00Z,0.69
2023-03-24T19:00:00Z,0.04
2023-03-25T06:00:00Z,0.002
2023-03-25T07:00:00Z,0.28
2023-03-25T08:00:00Z,1.38
2023-03-25T09:00:00Z,3.92
2023-03-25T10:00:00Z,4.45
2023-03-25T11:00:00Z,6.87
2023-03-25T12:00:00Z,9.19
2023-03-25T13:00:00Z,8.2
2023-03-25T14:00:00Z,7.93
2023-03-25T15:00:00Z,5.9
2023-03-25T16:00:00Z,2.7
2023-03-25T17:00:00Z,1.7
2023-03-25T18:00:00Z,0.43
2023-03-25T19:00:00Z,0.02
2023-03-26T06:00:00Z,0.003
2023-03-26T07:00:00Z,0.27
2023-03-26T08:00:00Z,1.31
2023-03-26T09:00:00Z,3.12
2023-03-26T10:00:00Z,6.46
2023-03-26T11:00:00Z,6.66
2023-03-26T12:00:00Z,10.14
2023-03-26T13:00:00Z,10.22
2023-03-26T14:00:00Z,9.75
2023-03-26T15:00:00Z,7.17
2023-03-26T16:00:00Z,2.84
2023-03-26T17:00:00Z,1.56
2023-03-26T18:00:00Z,0.41
2023-03-26T19:00:00Z,0.03
2023-03-27T06:00:00Z,0.003
2023-03-27T07:00:00Z,0.3
2023-03-27T08:00:00Z,1.5
2023-03-27T09:00:00Z,4.41
2023-03-27T10:00:00Z,9.33
2023-03-27T11:00:00Z,9.06
2023-03-27T12:00:00Z,10.34
2023-03-27T13:00:00Z,9.13
2023-03-27T14:00:00Z,9.63
2023-03-27T15:00:00Z,7.62
2023-03-27T16:00:00Z,3.48
2023-03-27T17:00:00Z,2.12
2023-03-27T18:00:00Z,0.65
2023-03-27T19:00:00Z,0.03
2023-03-28T06:00:00Z,0.007
2023-03-28T07:00:00Z,0.63
2023-03-28T08:00:00Z,2.85
2023-03-28T09:00:00Z,5.52
2023-03-28T10:00:00Z,6.04
2023-03-28T11:00:00Z,9.73
2023-03-28T12:00:00Z,10.25
2023-03-28T13:00:00Z,10.3
2023-03-28T14:00:00Z,9.68
2023-03-28T15:00:00Z,7.46
2023-03-28T16:00:00Z,2.66
2023-03-28T17:00:00Z,1.63
2023-03-28T18:00:00Z,0.48
2023-03-28T19:00:00Z,0.05
2023-03-29T06:00:00Z,0.009
2023-03-29T07:00:00Z,0.62
2023-03-29T08:00:00Z,2.9
2023-03-29T09:00:00Z,5.69
2023-03-29T10:00:00Z,8.07
2023-03-29T11:00:00Z,9.67
2023-03-29T12:00:00Z,10.35
2023-03-29T13:00:00Z,10.24
2023-03-29T14:00:00Z,9.01
2023-03-29T15:00:00Z,9.09
2023-03-29T16:00:00Z,3.24
2023-03-29T17:00:00Z,1.91
2023-03-29T18:00:00Z,0.76
2023-03-29T19:00:00Z,0.06
2023-03-30T06:00:00Z,0.008
2023-03-30T07:00:00Z,0.63
2023-03-30T08:00:00Z,2.9
2023-03-30T09:00:00Z,5.65
2023-03-30T10:00:00Z,7.99
2023-03-30T11:00:00Z,9.55
2023-03-30T12:00:00Z,10.22
2023-03-30T13:00:00Z,10.23
2023-03-30T14:00:00Z,9.41
2023-03-30T15:00:00Z,7.25
2023-03-30T16:00:00Z,2.67
2023-03-30T17:00:00Z,1.24
2023-03-30T18:00:00Z,0.52
2023-03-30T19:00:00Z,0.05
