date,kWh
2023-11-10T06:00:00Z,0.14
2023-11-10T07:00:00Z,2.35
2023-11-10T08:00:00Z,4.83
2023-11-10T09:00:00Z,6.97
2023-11-10T10:00:00Z,4.5
2023-11-10T11:00:00Z,1.74
2023-11-10T12:00:00Z,1.58
2023-11-10T13:00:00Z,1.42
2023-11-10T14:00:00Z,0.28
2023-11-10T15:00:00Z,0.007
2023-11-11T06:00:00Z,0.01
2023-11-11T07:00:00Z,0.12
2023-11-11T08:00:00Z,0.41
2023-11-11T09:00:00Z,3.22
2023-11-11T10:00:00Z,3.25
2023-11-11T11:00:00Z,1.79
2023-11-11T12:00:00Z,3.3
2023-11-11T13:00:00Z,2.52
2023-11-11T14:00:00Z,0.58
2023-11-11T15:00:00Z,0.03
2023-11-12T06:00:00Z,0.12
2023-11-12T07:00:00Z,0.6
2023-11-12T08:00:00Z,0.7
2023-11-12T09:00:00Z,0.79
2023-11-12T10:00:00Z,1.54
2023-11-12T11:00:00Z,2.11
2023-11-12T12:00:00Z,3.52
2023-11-12T13:00:00Z,1.31
2023-11-12T14:00:00Z,0.35
2023-11-12T15:00:00Z,0.01
2023-11-13T06:00:00Z,0.009
2023-11-13T07:00:00Z,0.31
2023-11-13T08:00:00Z,0.88
2023-11-13T09:00:00Z,1.25
2023-11-13T10:00:00Z,1.12
2023-11-13T11:00:00Z,3.77
2023-11-13T12:00:00Z,5.41
2023-11-13T13:00:00Z,2.13
2023-11-13T14:00:00Z,0.54
2023-11-13T15:00:00Z,0.03
2023-11-14T06:00:00Z,0.53
2023-11-14T07:00:00Z,2.46
2023-11-14T08:00:00Z,5.26
2023-11-14T09:00:00Z,7.03
2023-11-14T10:00:00Z,7.47
2023-11-14T11:00:00Z,6.6
2023-11-14T12:00:00Z,4.81
2023-11-14T13:00:00Z,2.24
2023-11-14T14:00:00Z,0.59
2023-11-14T15:00:00Z,0.05
2023-11-15T06:00:00Z,0.08
2023-11-15T07:00:00Z,0.28
2023-11-15T08:00:00Z,0.49
2023-11-15T09:00:00Z,0.67
2023-11-15T10:00:00Z,1.44
2023-11-15T11:00:00Z,1.79
2023-11-15T12:00:00Z,0.8
2023-11-15T13:00:00Z,0.4
2023-11-15T14:00:00Z,0.15
2023-11-15T15:00:00Z,0.0002
2023-11-16T06:00:00Z,0.22
2023-11-16T07:00:00Z,0.55
2023-11-16T08:00:00Z,1.11
2023-11-16T09:00:00Z,4
2023-11-16T10:00:00Z,4.16
2023-11-16T11:00:00Z,3.06
2023-11-16T12:00:00Z,2.77
2023-11-16T13:00:00Z,2.16
2023-11-16T14:00:00Z,0.44
2023-11-16T15:00:00Z,0.02
