date,kWh
2022-10-28T07:00:00Z,0.003
2022-10-28T08:00:00Z,0.2
2022-10-28T09:00:00Z,1.85
2022-10-28T10:00:00Z,3.46
2022-10-28T11:00:00Z,5.78
2022-10-28T12:00:00Z,5.52
2022-10-28T13:00:00Z,2.98
2022-10-28T14:00:00Z,5.2
2022-10-28T15:00:00Z,3.65
2022-10-28T16:00:00Z,0.72
2022-10-28T17:00:00Z,0.12
2022-10-29T07:00:00Z,0.005
2022-10-29T08:00:00Z,0.36
2022-10-29T09:00:00Z,1.33
2022-10-29T10:00:00Z,5.55
2022-10-29T11:00:00Z,7.29
2022-10-29T12:00:00Z,5.89
2022-10-29T13:00:00Z,2.92
2022-10-29T14:00:00Z,1.38
2022-10-29T15:00:00Z,0.93
2022-10-29T16:00:00Z,0.64
2022-10-29T17:00:00Z,0.1
2022-10-30T07:00:00Z,0.004
2022-10-30T08:00:00Z,0.22
2022-10-30T09:00:00Z,0.53
2022-10-30T10:00:00Z,1.2
2022-10-30T11:00:00Z,1.09
2022-10-30T12:00:00Z,0.69
2022-10-30T13:00:00Z,1.64
2022-10-30T14:00:00Z,2.18
2022-10-30T15:00:00Z,1.14
2022-10-30T16:00:00Z,0.31
2022-10-30T17:00:00Z,0.04
2022-10-31T07:00:00Z,0.005
2022-10-31T08:00:00Z,0.59
2022-10-31T09:00:00Z,0.4
2022-10-31T10:00:00Z,2.96
2022-10-31T11:00:00Z,3.29
2022-10-31T12:00:00Z,4.28
2022-10-31T13:00:00Z,5.26
2022-10-31T14:00:00Z,2.74
2022-10-31T15:00:00Z,3.44
2022-10-31T16:00:00Z,0.98
2022-10-31T17:00:00Z,0.11
2022-11-01T07:00:00Z,0.004
2022-11-01T08:00:00Z,0.32
2022-11-01T09:00:00Z,1.11
2022-11-01T10:00:00Z,2.08
2022-11-01T11:00:00Z,2.41
2022-11-01T12:00:00Z,3.14
2022-11-01T13:00:00Z,3.24
2022-11-01T14:00:00Z,4.42
2022-11-01T15:00:00Z,2.21
2022-11-01T16:00:00Z,0.6
2022-11-01T17:00:00Z,0.05
2022-11-02T07:00:00Z,0.005
2022-11-02T08:00:00Z,0.25
2022-11-02T09:00:00Z,2.87
2022-11-02T10:00:00Z,3.2
2022-11-02T11:00:00Z,3.24
2022-11-02T12:00:00Z,2.34
2022-11-02T13:00:00Z,2.04
2022-11-02T14:00:00Z,1.37
2022-11-02T15:00:00Z,1.51
2022-11-02T16:00:00Z,0.47
2022-11-02T17:00:00Z,0.07
2022-11-03T07:00:00Z,0.007
2022-11-03T08:00:00Z,1.3
2022-11-03T09:00:00Z,1.4
2022-11-03T10:00:00Z,3.58
2022-11-03T11:00:00Z,3.62
2022-11-03T12:00:00Z,2.18
2022-11-03T13:00:00Z,1.24
2022-11-03T14:00:00Z,0.7
2022-11-03T15:00:00Z,0.35
2022-11-03T16:00:00Z,0.2
2022-11-03T17:00:00Z,0.01
