date,kWh
2023-05-12T05:00:00Z,0.08
2023-05-12T06:00:00Z,0.6
2023-05-12T07:00:00Z,2.31
2023-05-12T08:00:00Z,4.91
2023-05-12T09:00:00Z,7.25
2023-05-12T10:00:00Z,8.99
2023-05-12T11:00:00Z,10.19
2023-05-12T12:00:00Z,10.61
2023-05-12T13:00:00Z,10.48
2023-05-12T14:00:00Z,9.6
2023-05-12T15:00:00Z,7.88
2023-05-12T16:00:00Z,4.99
2023-05-12T17:00:00Z,2.32
2023-05-12T18:00:00Z,0.73
2023-05-12T19:00:00Z,0.31
2023-05-12T20:00:00Z,0.05
2023-05-13T05:00:00Z,0.07
2023-05-13T06:00:00Z,0.57
2023-05-13T07:00:00Z,2.32
2023-05-13T08:00:00Z,4.93
2023-05-13T09:00:00Z,7.34
2023-05-13T10:00:00Z,9.06
2023-05-13T11:00:00Z,10.22
2023-05-13T12:00:00Z,10.67
2023-05-13T13:00:00Z,10.47
2023-05-13T14:00:00Z,9.6
2023-05-13T15:00:00Z,7.88
2023-05-13T16:00:00Z,5.12
2023-05-13T17:00:00Z,2.39
2023-05-13T18:00:00Z,0.86
2023-05-13T19:00:00Z,0.32
2023-05-13T20:00:00Z,0.05
2023-05-14T05:00:00Z,0.07
2023-05-14T06:00:00Z,0.58
2023-05-14T07:00:00Z,2.37
2023-05-14T08:00:00Z,5.01
2023-05-14T09:00:00Z,7.31
2023-05-14T10:00:00Z,9.05
2023-05-14T11:00:00Z,10.13
2023-05-14T12:00:00Z,10.49
2023-05-14T13:00:00Z,10.16
2023-05-14T14:00:00Z,9.47
2023-05-14T15:00:00Z,7.85
2023-05-14T16:00:00Z,5.04
2023-05-14T17:00:00Z,2.28
2023-05-14T18:00:00Z,0.7
2023-05-14T19:00:00Z,0.27
2023-05-14T20:00:00Z,0.05
2023-05-15T05:00:00Z,0.07
2023-05-15T06:00:00Z,0.56
2023-05-15T07:00:00Z,2.3
2023-05-15T08:00:00Z,4.84
2023-05-15T09:00:00Z,7.09
2023-05-15T10:00:00Z,8.74
2023-05-15T11:00:00Z,9.89
2023-05-15T12:00:00Z,10.36
2023-05-15T13:00:00Z,10.15
2023-05-15T14:00:00Z,9.42
2023-05-15T15:00:00Z,7.84
2023-05-15T16:00:00Z,5.08
2023-05-15T17:00:00Z,2.58
2023-05-15T18:00:00Z,1.48
2023-05-15T19:00:00Z,0.8
2023-05-15T20:00:00Z,0.32
2023-05-16T05:00:00Z,0.07
2023-05-16T06:00:00Z,0.58
2023-05-16T07:00:00Z,2.3
2023-05-16T08:00:00Z,4.38
2023-05-16T09:00:00Z,6.97
2023-05-16T10:00:00Z,8.65
2023-05-16T11:00:00Z,9.81
2023-05-16T12:00:00Z,10.2
2023-05-16T13:00:00Z,10.18
2023-05-16T14:00:00Z,8.18
2023-05-16T15:00:00Z,1.98
2023-05-16T16:00:00Z,2.28
2023-05-16T17:00:00Z,2.03
2023-05-16T18:00:00Z,1.22
2023-05-16T19:00:00Z,0.6
2023-05-16T20:00:00Z,0.07
2023-05-17T05:00:00Z,0.11
2023-05-17T06:00:00Z,0.76
2023-05-17T07:00:00Z,1.8
2023-05-17T08:00:00Z,3.36
2023-05-17T09:00:00Z,4.78
2023-05-17T10:00:00Z,6.34
2023-05-17T11:00:00Z,7.6
2023-05-17T12:00:00Z,7.93
2023-05-17T13:00:00Z,7.77
2023-05-17T14:00:00Z,6.88
2023-05-17T15:00:00Z,5.6
2023-05-17T16:00:00Z,3.85
2023-05-17T17:00:00Z,2.22
2023-05-17T18:00:00Z,1.22
2023-05-17T19:00:00Z,0.53
2023-05-17T20:00:00Z,0.05
2023-05-18T05:00:00Z,0.09
2023-05-18T06:00:00Z,0.74
2023-05-18T07:00:00Z,1.85
2023-05-18T08:00:00Z,3.47
2023-05-18T09:00:00Z,5.15
2023-05-18T10:00:00Z,7.48
2023-05-18T11:00:00Z,9.18
2023-05-18T12:00:00Z,9.71
2023-05-18T13:00:00Z,9.52
2023-05-18T14:00:00Z,8.79
2023-05-18T15:00:00Z,4.89
2023-05-18T16:00:00Z,1.8
2023-05-18T17:00:00Z,0.55
2023-05-18T18:00:00Z,0.15
2023-05-18T19:00:00Z,0.21
2023-05-18T20:00:00Z,0.01
