date,kWh
2022-08-26T06:00:00Z,0.34
2022-08-26T07:00:00Z,1.12
2022-08-26T08:00:00Z,2.57
2022-08-26T09:00:00Z,5.8
2022-08-26T10:00:00Z,7.51
2022-08-26T11:00:00Z,9.02
2022-08-26T12:00:00Z,9.28
2022-08-26T13:00:00Z,9.98
2022-08-26T14:00:00Z,9.15
2022-08-26T15:00:00Z,7.11
2022-08-26T16:00:00Z,3.34
2022-08-26T17:00:00Z,2.37
2022-08-26T18:00:00Z,0.8
2022-08-26T19:00:00Z,0.19
2022-08-27T06:00:00Z,0.01
2022-08-27T07:00:00Z,0.1
2022-08-27T08:00:00Z,0.57
2022-08-27T09:00:00Z,1.32
2022-08-27T10:00:00Z,2.29
2022-08-27T11:00:00Z,3.59
2022-08-27T12:00:00Z,4.64
2022-08-27T13:00:00Z,3.66
2022-08-27T14:00:00Z,2.85
2022-08-27T15:00:00Z,2.53
2022-08-27T16:00:00Z,1.61
2022-08-27T17:00:00Z,1.68
2022-08-27T18:00:00Z,0.66
2022-08-27T19:00:00Z,0.12
2022-08-28T06:00:00Z,0.11
2022-08-28T07:00:00Z,1.31
2022-08-28T08:00:00Z,3.26
2022-08-28T09:00:00Z,6.36
2022-08-28T10:00:00Z,8.35
2022-08-28T11:00:00Z,9.72
2022-08-28T12:00:00Z,10.25
2022-08-28T13:00:00Z,10.18
2022-08-28T14:00:00Z,9.33
2022-08-28T15:00:00Z,7.09
2022-08-28T16:00:00Z,3.17
2022-08-28T17:00:00Z,2
2022-08-28T18:00:00Z,0.57
2022-08-28T19:00:00Z,0.11
2022-08-29T06:00:00Z,0.13
2022-08-29T07:00:00Z,0.85
2022-08-29T08:00:00Z,2.91
2022-08-29T09:00:00Z,3.73
2022-08-29T10:00:00Z,6.72
2022-08-29T11:00:00Z,9.12
2022-08-29T12:00:00Z,8.47
2022-08-29T13:00:00Z,9.7
2022-08-29T14:00:00Z,8.93
2022-08-29T15:00:00Z,6.96
2022-08-29T16:00:00Z,3.6
2022-08-29T17:00:00Z,1.94
2022-08-29T18:00:00Z,0.57
2022-08-29T19:00:00Z,0.08
2022-08-30T06:00:00Z,0
2022-08-30T07:00:00Z,0
2022-08-30T08:00:00Z,0
2022-08-30T09:00:00Z,0
2022-08-30T10:00:00Z,0
2022-08-30T11:00:00Z,0
2022-08-30T12:00:00Z,0
2022-08-30T13:00:00Z,0
2022-08-30T14:00:00Z,39.96
2022-08-30T15:00:00Z,6.74
2022-08-30T16:00:00Z,2.91
2022-08-30T17:00:00Z,1.87
2022-08-30T18:00:00Z,0.55
2022-08-30T19:00:00Z,0.1
2022-08-31T06:00:00Z,0.15
2022-08-31T07:00:00Z,1.14
2022-08-31T08:00:00Z,3.43
2022-08-31T09:00:00Z,3.78
2022-08-31T10:00:00Z,3.48
2022-08-31T11:00:00Z,2.66
2022-08-31T12:00:00Z,6.45
2022-08-31T13:00:00Z,6.74
2022-08-31T14:00:00Z,7.02
2022-08-31T15:00:00Z,3.2
2022-08-31T16:00:00Z,1.77
2022-08-31T17:00:00Z,0.46
2022-08-31T18:00:00Z,0.53
2022-08-31T19:00:00Z,0.03
2022-09-01T06:00:00Z,0.12
2022-09-01T07:00:00Z,1.18
2022-09-01T08:00:00Z,3.36
2022-09-01T09:00:00Z,5.72
2022-09-01T10:00:00Z,7.56
2022-09-01T11:00:00Z,8.81
2022-09-01T12:00:00Z,9.4
2022-09-01T13:00:00Z,9.25
2022-09-01T14:00:00Z,8.47
2022-09-01T15:00:00Z,6.38
2022-09-01T16:00:00Z,2.74
2022-09-01T17:00:00Z,1.74
2022-09-01T18:00:00Z,0.52
2022-09-01T19:00:00Z,0.08
