date,kWh
2023-06-09T04:00:00Z,0.007
2023-06-09T05:00:00Z,0.17
2023-06-09T06:00:00Z,0.91
2023-06-09T07:00:00Z,1.62
2023-06-09T08:00:00Z,2.4
2023-06-09T09:00:00Z,2.79
2023-06-09T10:00:00Z,3.44
2023-06-09T11:00:00Z,2.02
2023-06-09T12:00:00Z,2.2
2023-06-09T13:00:00Z,2.7
2023-06-09T14:00:00Z,3.77
2023-06-09T15:00:00Z,4.16
2023-06-09T16:00:00Z,2.74
2023-06-09T17:00:00Z,2.79
2023-06-09T18:00:00Z,0.84
2023-06-09T19:00:00Z,0.34
2023-06-09T20:00:00Z,0.09
2023-06-09T21:00:00Z,0
2023-06-10T04:00:00Z,0.002
2023-06-10T05:00:00Z,0.05
2023-06-10T06:00:00Z,0.59
2023-06-10T07:00:00Z,1.71
2023-06-10T08:00:00Z,1.81
2023-06-10T09:00:00Z,2.45
2023-06-10T10:00:00Z,4.84
2023-06-10T11:00:00Z,3.03
2023-06-10T12:00:00Z,3.74
2023-06-10T13:00:00Z,4.56
2023-06-10T14:00:00Z,1.4
2023-06-10T15:00:00Z,5.99
2023-06-10T16:00:00Z,5.83
2023-06-10T17:00:00Z,2.99
2023-06-10T18:00:00Z,1.42
2023-06-10T19:00:00Z,0.21
2023-06-10T20:00:00Z,0.09
2023-06-10T21:00:00Z,0
2023-06-11T04:00:00Z,0
2023-06-11T05:00:00Z,0.18
2023-06-11T06:00:00Z,0.59
2023-06-11T07:00:00Z,1.36
2023-06-11T08:00:00Z,2.85
2023-06-11T09:00:00Z,5.63
2023-06-11T10:00:00Z,5.74
2023-06-11T11:00:00Z,8.85
2023-06-11T12:00:00Z,8.53
2023-06-11T13:00:00Z,9.69
2023-06-11T14:00:00Z,10.4
2023-06-11T15:00:00Z,8.25
2023-06-11T16:00:00Z,6.16
2023-06-11T17:00:00Z,2.5
2023-06-11T18:00:00Z,1.53
2023-06-11T19:00:00Z,0.88
2023-06-11T20:00:00Z,0.3
2023-06-11T21:00:00Z,0.006
2023-06-12T04:00:00Z,0.005
2023-06-12T05:00:00Z,0.15
2023-06-12T06:00:00Z,0.58
2023-06-12T07:00:00Z,2.47
2023-06-12T08:00:00Z,4.93
2023-06-12T09:00:00Z,7.14
2023-06-12T10:00:00Z,8.68
2023-06-12T11:00:00Z,9.85
2023-06-12T12:00:00Z,10.36
2023-06-12T13:00:00Z,10.21
2023-06-12T14:00:00Z,9.5
2023-06-12T15:00:00Z,8.22
2023-06-12T16:00:00Z,5.85
2023-06-12T17:00:00Z,2.54
2023-06-12T18:00:00Z,1.05
2023-06-12T19:00:00Z,0.53
2023-06-12T20:00:00Z,0.21
2023-06-12T21:00:00Z,0.001
2023-06-13T04:00:00Z,0.004
2023-06-13T05:00:00Z,0.24
2023-06-13T06:00:00Z,1.05
2023-06-13T07:00:00Z,2.12
2023-06-13T08:00:00Z,2.68
2023-06-13T09:00:00Z,4.73
2023-06-13T10:00:00Z,3.53
2023-06-13T11:00:00Z,6.15
2023-06-13T12:00:00Z,6.32
2023-06-13T13:00:00Z,3.57
2023-06-13T14:00:00Z,5.13
2023-06-13T15:00:00Z,2.64
2023-06-13T16:00:00Z,0.69
2023-06-13T17:00:00Z,0.79
2023-06-13T18:00:00Z,0.61
2023-06-13T19:00:00Z,0.45
2023-06-13T20:00:00Z,0.16
2023-06-13T21:00:00Z,0
2023-06-14T04:00:00Z,0
2023-06-14T05:00:00Z,0.06
2023-06-14T06:00:00Z,0.3
2023-06-14T07:00:00Z,0.44
2023-06-14T08:00:00Z,0.76
2023-06-14T09:00:00Z,0.79
2023-06-14T10:00:00Z,0.45
2023-06-14T11:00:00Z,0.49
2023-06-14T12:00:00Z,0.6
2023-06-14T13:00:00Z,0.5
2023-06-14T14:00:00Z,0.47
2023-06-14T15:00:00Z,0.4
2023-06-14T16:00:00Z,0.59
2023-06-14T17:00:00Z,0.57
2023-06-14T18:00:00Z,0.94
2023-06-14T19:00:00Z,0.3
2023-06-14T20:00:00Z,0.11
2023-06-14T21:00:00Z,0.004
2023-06-15T04:00:00Z,0.003
2023-06-15T05:00:00Z,0.22
2023-06-15T06:00:00Z,0.91
2023-06-15T07:00:00Z,2.15
2023-06-15T08:00:00Z,3.73
2023-06-15T09:00:00Z,6.24
2023-06-15T10:00:00Z,7.91
2023-06-15T11:00:00Z,9.38
2023-06-15T12:00:00Z,9.89
2023-06-15T13:00:00Z,9.89
2023-06-15T14:00:00Z,8.5
2023-06-15T15:00:00Z,3.83
2023-06-15T16:00:00Z,3.87
2023-06-15T17:00:00Z,2.73
2023-06-15T18:00:00Z,1.23
2023-06-15T19:00:00Z,0.57
2023-06-15T20:00:00Z,0.2
2023-06-15T21:00:00Z,0.002
