date,kWh
2023-08-25T05:00:00Z,0.001
2023-08-25T06:00:00Z,0.15
2023-08-25T07:00:00Z,1.39
2023-08-25T08:00:00Z,2.93
2023-08-25T09:00:00Z,5.92
2023-08-25T10:00:00Z,7.64
2023-08-25T11:00:00Z,6.49
2023-08-25T12:00:00Z,6.26
2023-08-25T13:00:00Z,9.35
2023-08-25T14:00:00Z,4.81
2023-08-25T15:00:00Z,3.55
2023-08-25T16:00:00Z,2.82
2023-08-25T17:00:00Z,0.94
2023-08-25T18:00:00Z,0.35
2023-08-25T19:00:00Z,0.16
2023-08-26T05:00:00Z,0.0005
2023-08-26T06:00:00Z,0.19
2023-08-26T07:00:00Z,1.23
2023-08-26T08:00:00Z,3.29
2023-08-26T09:00:00Z,5.58
2023-08-26T10:00:00Z,7.61
2023-08-26T11:00:00Z,8.94
2023-08-26T12:00:00Z,9.52
2023-08-26T13:00:00Z,9.45
2023-08-26T14:00:00Z,8.52
2023-08-26T15:00:00Z,6.63
2023-08-26T16:00:00Z,3.21
2023-08-26T17:00:00Z,1.95
2023-08-26T18:00:00Z,0.76
2023-08-26T19:00:00Z,0.16
2023-08-27T05:00:00Z,0.0002
2023-08-27T06:00:00Z,0.18
2023-08-27T07:00:00Z,1.21
2023-08-27T08:00:00Z,3.13
2023-08-27T09:00:00Z,5.29
2023-08-27T10:00:00Z,7.2
2023-08-27T11:00:00Z,8.61
2023-08-27T12:00:00Z,9.31
2023-08-27T13:00:00Z,9.17
2023-08-27T14:00:00Z,8.47
2023-08-27T15:00:00Z,6.55
2023-08-27T16:00:00Z,2.77
2023-08-27T17:00:00Z,1.64
2023-08-27T18:00:00Z,0.73
2023-08-27T19:00:00Z,0.14
2023-08-28T05:00:00Z,0.0002
2023-08-28T06:00:00Z,0.13
2023-08-28T07:00:00Z,1.04
2023-08-28T08:00:00Z,2.9
2023-08-28T09:00:00Z,5.13
2023-08-28T10:00:00Z,6.96
2023-08-28T11:00:00Z,8.3
2023-08-28T12:00:00Z,8.5
2023-08-28T13:00:00Z,8.41
2023-08-28T14:00:00Z,7.72
2023-08-28T15:00:00Z,6.15
2023-08-28T16:00:00Z,3.1
2023-08-28T17:00:00Z,1.92
2023-08-28T18:00:00Z,0.84
2023-08-28T19:00:00Z,0.16
2023-08-29T05:00:00Z,0.0001
2023-08-29T06:00:00Z,0.14
2023-08-29T07:00:00Z,1.38
2023-08-29T08:00:00Z,1.68
2023-08-29T09:00:00Z,2.89
2023-08-29T10:00:00Z,2.34
2023-08-29T11:00:00Z,1.95
2023-08-29T12:00:00Z,1.4
2023-08-29T13:00:00Z,2.09
2023-08-29T14:00:00Z,0.64
2023-08-29T15:00:00Z,0.57
2023-08-29T16:00:00Z,1.1
2023-08-29T17:00:00Z,0.51
2023-08-29T18:00:00Z,0.14
2023-08-29T19:00:00Z,0.01
2023-08-30T05:00:00Z,0
2023-08-30T06:00:00Z,0.02
2023-08-30T07:00:00Z,0.16
2023-08-30T08:00:00Z,0.28
2023-08-30T09:00:00Z,1.33
2023-08-30T10:00:00Z,1.86
2023-08-30T11:00:00Z,4.39
2023-08-30T12:00:00Z,2.13
2023-08-30T13:00:00Z,1.69
2023-08-30T14:00:00Z,0.63
2023-08-30T15:00:00Z,1.03
2023-08-30T16:00:00Z,1.09
2023-08-30T17:00:00Z,1.5
2023-08-30T18:00:00Z,0.88
2023-08-30T19:00:00Z,0.09
2023-08-31T05:00:00Z,0
2023-08-31T06:00:00Z,0.02
2023-08-31T07:00:00Z,0.33
2023-08-31T08:00:00Z,0.54
2023-08-31T09:00:00Z,2.36
2023-08-31T10:00:00Z,3.81
2023-08-31T11:00:00Z,3.69
2023-08-31T12:00:00Z,3.3
2023-08-31T13:00:00Z,3.71
2023-08-31T14:00:00Z,3.45
2023-08-31T15:00:00Z,4.81
2023-08-31T16:00:00Z,3.1
2023-08-31T17:00:00Z,1.2
2023-08-31T18:00:00Z,0.63
2023-08-31T19:00:00Z,0.18
