date,kWh
2023-08-18T05:00:00Z,0.005
2023-08-18T06:00:00Z,0.24
2023-08-18T07:00:00Z,1.02
2023-08-18T08:00:00Z,3.11
2023-08-18T09:00:00Z,5.81
2023-08-18T10:00:00Z,8.73
2023-08-18T11:00:00Z,6.45
2023-08-18T12:00:00Z,2.55
2023-08-18T13:00:00Z,1.4
2023-08-18T14:00:00Z,1.4
2023-08-18T15:00:00Z,1.01
2023-08-18T16:00:00Z,1.34
2023-08-18T17:00:00Z,1.27
2023-08-18T18:00:00Z,0.71
2023-08-18T19:00:00Z,0.15
2023-08-18T20:00:00Z,0
2023-08-19T05:00:00Z,0.001
2023-08-19T06:00:00Z,0.23
2023-08-19T07:00:00Z,1.08
2023-08-19T08:00:00Z,2.05
2023-08-19T09:00:00Z,3.32
2023-08-19T10:00:00Z,4.29
2023-08-19T11:00:00Z,5.81
2023-08-19T12:00:00Z,5.88
2023-08-19T13:00:00Z,4.48
2023-08-19T14:00:00Z,4.32
2023-08-19T15:00:00Z,4.25
2023-08-19T16:00:00Z,1.73
2023-08-19T17:00:00Z,1.27
2023-08-19T18:00:00Z,0.72
2023-08-19T19:00:00Z,0.21
2023-08-19T20:00:00Z,0
2023-08-20T05:00:00Z,0.0009
2023-08-20T06:00:00Z,0.12
2023-08-20T07:00:00Z,0.63
2023-08-20T08:00:00Z,1.48
2023-08-20T09:00:00Z,2.5
2023-08-20T10:00:00Z,3.72
2023-08-20T11:00:00Z,5.06
2023-08-20T12:00:00Z,6.05
2023-08-20T13:00:00Z,6.01
2023-08-20T14:00:00Z,4.78
2023-08-20T15:00:00Z,3.69
2023-08-20T16:00:00Z,2.08
2023-08-20T17:00:00Z,1.44
2023-08-20T18:00:00Z,0.78
2023-08-20T19:00:00Z,0.28
2023-08-20T20:00:00Z,0.0003
2023-08-21T05:00:00Z,0.0002
2023-08-21T06:00:00Z,0.16
2023-08-21T07:00:00Z,0.84
2023-08-21T08:00:00Z,1.8
2023-08-21T09:00:00Z,3.29
2023-08-21T10:00:00Z,4.74
2023-08-21T11:00:00Z,4.9
2023-08-21T12:00:00Z,4.13
2023-08-21T13:00:00Z,6.12
2023-08-21T14:00:00Z,4.33
2023-08-21T15:00:00Z,3.16
2023-08-21T16:00:00Z,2.48
2023-08-21T17:00:00Z,1.19
2023-08-21T18:00:00Z,0.29
2023-08-21T19:00:00Z,0.15
2023-08-21T20:00:00Z,0.003
2023-08-22T05:00:00Z,0
2023-08-22T06:00:00Z,0.02
2023-08-22T07:00:00Z,0.15
2023-08-22T08:00:00Z,0.9
2023-08-22T09:00:00Z,0.83
2023-08-22T10:00:00Z,1.55
2023-08-22T11:00:00Z,1.33
2023-08-22T12:00:00Z,2.66
2023-08-22T13:00:00Z,2.79
2023-08-22T14:00:00Z,4.97
2023-08-22T15:00:00Z,6.13
2023-08-22T16:00:00Z,3.67
2023-08-22T17:00:00Z,1.42
2023-08-22T18:00:00Z,0.83
2023-08-22T19:00:00Z,0.32
2023-08-22T20:00:00Z,0
2023-08-23T05:00:00Z,0
2023-08-23T06:00:00Z,0.08
2023-08-23T07:00:00Z,1.13
2023-08-23T08:00:00Z,4.05
2023-08-23T09:00:00Z,5.86
2023-08-23T10:00:00Z,7.23
2023-08-23T11:00:00Z,7.76
2023-08-23T12:00:00Z,9.53
2023-08-23T13:00:00Z,6.56
2023-08-23T14:00:00Z,1.92
2023-08-23T15:00:00Z,4.7
2023-08-23T16:00:00Z,2.46
2023-08-23T17:00:00Z,1.56
2023-08-23T18:00:00Z,0.79
2023-08-23T19:00:00Z,0.22
2023-08-23T20:00:00Z,0
2023-08-24T05:00:00Z,0
2023-08-24T06:00:00Z,0.11
2023-08-24T07:00:00Z,1.44
2023-08-24T08:00:00Z,3.58
2023-08-24T09:00:00Z,5.57
2023-08-24T10:00:00Z,7.55
2023-08-24T11:00:00Z,9.09
2023-08-24T12:00:00Z,9.79
2023-08-24T13:00:00Z,9.58
2023-08-24T14:00:00Z,8.54
2023-08-24T15:00:00Z,6.51
2023-08-24T16:00:00Z,3.41
2023-08-24T17:00:00Z,2.14
2023-08-24T18:00:00Z,0.84
2023-08-24T19:00:00Z,0.2
2023-08-24T20:00:00Z,0
