Date,Time,kWh delivered,kWh received
22/11/2022,10 p.m.,0.72,0
22/11/2022,11 p.m.,0.842,0
23/11/2022,12 a.m.,0.939,0
23/11/2022,1 a.m.,1.04,0
23/11/2022,2 a.m.,0.893,0
23/11/2022,3 a.m.,0.992,0
23/11/2022,4 a.m.,0.978,0
23/11/2022,5 a.m.,1.351,0
23/11/2022,6 a.m.,3.365,0
23/11/2022,7 a.m.,4.202,0
23/11/2022,8 a.m.,3.297,0
23/11/2022,9 a.m.,2.348,0
23/11/2022,10 a.m.,2.692,0
23/11/2022,11 a.m.,2.005,0.012
23/11/2022,12 p.m.,2.677,0.05
23/11/2022,1 p.m.,1.391,0.028
23/11/2022,2 p.m.,2.68,0.001
23/11/2022,3 p.m.,1.043,0
23/11/2022,4 p.m.,1.543,0
23/11/2022,5 p.m.,2.219,0
23/11/2022,6 p.m.,1.797,0
23/11/2022,7 p.m.,2.03,0
23/11/2022,8 p.m.,2.187,0
23/11/2022,9 p.m.,2.04,0
23/11/2022,10 p.m.,0.816,0
23/11/2022,11 p.m.,0.729,0
24/11/2022,12 a.m.,0.772,0
24/11/2022,1 a.m.,0.682,0
24/11/2022,2 a.m.,0.761,0
24/11/2022,3 a.m.,0.783,0
24/11/2022,4 a.m.,0.726,0
24/11/2022,5 a.m.,1.011,0
24/11/2022,6 a.m.,1.103,0
24/11/2022,7 a.m.,5.188,0
24/11/2022,8 a.m.,2.606,0
24/11/2022,9 a.m.,1.496,0
24/11/2022,10 a.m.,0.824,0.208
24/11/2022,11 a.m.,0.789,0.528
24/11/2022,12 p.m.,1.554,0
24/11/2022,1 p.m.,0.779,0.063
24/11/2022,2 p.m.,1.404,0.014
24/11/2022,3 p.m.,2.782,0
24/11/2022,4 p.m.,1.888,0
24/11/2022,5 p.m.,2.305,0
24/11/2022,6 p.m.,1.804,0
24/11/2022,7 p.m.,2.158,0
24/11/2022,8 p.m.,2.58,0
24/11/2022,9 p.m.,1.871,0
24/11/2022,10 p.m.,1.409,0
24/11/2022,11 p.m.,1.476,0
25/11/2022,12 a.m.,1.402,0
25/11/2022,1 a.m.,1.341,0
25/11/2022,2 a.m.,1.705,0
25/11/2022,3 a.m.,1.387,0
25/11/2022,4 a.m.,1.423,0
25/11/2022,5 a.m.,3.138,0
25/11/2022,6 a.m.,3.412,0
25/11/2022,7 a.m.,2.597,0
25/11/2022,8 a.m.,1.44,0
25/11/2022,9 a.m.,1.18,0
25/11/2022,10 a.m.,0.835,0.002
25/11/2022,11 a.m.,0.694,0.067
25/11/2022,12 p.m.,1.785,0.001
25/11/2022,1 p.m.,1.646,0
25/11/2022,2 p.m.,3.06,0
25/11/2022,3 p.m.,1.978,0
25/11/2022,4 p.m.,1.963,0
25/11/2022,5 p.m.,2.093,0
25/11/2022,6 p.m.,1.461,0
25/11/2022,7 p.m.,1.173,0
25/11/2022,8 p.m.,1.325,0
25/11/2022,9 p.m.,1.308,0
25/11/2022,10 p.m.,1.333,0
25/11/2022,11 p.m.,1.647,0
26/11/2022,12 a.m.,1.213,0
26/11/2022,1 a.m.,1.184,0
26/11/2022,2 a.m.,1.178,0
26/11/2022,3 a.m.,1.273,0
26/11/2022,4 a.m.,1.218,0
26/11/2022,5 a.m.,1.376,0
26/11/2022,6 a.m.,1.678,0
26/11/2022,7 a.m.,2.127,0
26/11/2022,8 a.m.,0.848,0.74
26/11/2022,9 a.m.,0.51,0.371
26/11/2022,10 a.m.,1.327,0.598
26/11/2022,11 a.m.,0.036,3.403
26/11/2022,12 p.m.,0.385,0.544
26/11/2022,1 p.m.,1.088,0.055
26/11/2022,2 p.m.,1.221,0.048
26/11/2022,3 p.m.,1.155,0
26/11/2022,4 p.m.,1.622,0
26/11/2022,5 p.m.,1.94,0
26/11/2022,6 p.m.,1.416,0
26/11/2022,7 p.m.,3.664,0
26/11/2022,8 p.m.,0.994,0
26/11/2022,9 p.m.,1.519,0
26/11/2022,10 p.m.,1.215,0
26/11/2022,11 p.m.,1.634,0
27/11/2022,12 a.m.,0.985,0
27/11/2022,1 a.m.,1.201,0
27/11/2022,2 a.m.,0.893,0
27/11/2022,3 a.m.,0.947,0
27/11/2022,4 a.m.,0.909,0
27/11/2022,5 a.m.,0.805,0
27/11/2022,6 a.m.,1.209,0
27/11/2022,7 a.m.,1.216,0
27/11/2022,8 a.m.,0.467,0.068
27/11/2022,9 a.m.,0.549,0.448
27/11/2022,10 a.m.,0.216,0.458
27/11/2022,11 a.m.,0.171,0.457
27/11/2022,12 p.m.,1.17,0.048
27/11/2022,1 p.m.,0.844,0.051
27/11/2022,2 p.m.,2.764,0.004
27/11/2022,3 p.m.,1.678,0
27/11/2022,4 p.m.,1.985,0
27/11/2022,5 p.m.,2.139,0
27/11/2022,6 p.m.,1.255,0
27/11/2022,7 p.m.,1.369,0
27/11/2022,8 p.m.,1.343,0
27/11/2022,9 p.m.,1.322,0
27/11/2022,10 p.m.,1.397,0
27/11/2022,11 p.m.,1.649,0
28/11/2022,12 a.m.,1.153,0
28/11/2022,1 a.m.,1.163,0
28/11/2022,2 a.m.,1.187,0
28/11/2022,3 a.m.,1.259,0
28/11/2022,4 a.m.,1.342,0
28/11/2022,5 a.m.,1.49,0
28/11/2022,6 a.m.,1.441,0
28/11/2022,7 a.m.,3.276,0
28/11/2022,8 a.m.,4.456,0
28/11/2022,9 a.m.,2.255,0.517
28/11/2022,10 a.m.,0.709,0.382
28/11/2022,11 a.m.,2.749,0.077
28/11/2022,12 p.m.,3.843,0
28/11/2022,1 p.m.,2.01,0
28/11/2022,2 p.m.,1.193,0
28/11/2022,3 p.m.,2.49,0
28/11/2022,4 p.m.,1.831,0
28/11/2022,5 p.m.,3.492,0
28/11/2022,6 p.m.,2.006,0
28/11/2022,7 p.m.,1.541,0
28/11/2022,8 p.m.,2.026,0
28/11/2022,9 p.m.,1.048,0
28/11/2022,10 p.m.,1.282,0
28/11/2022,11 p.m.,0.777,0
29/11/2022,12 a.m.,0.783,0
29/11/2022,1 a.m.,1.406,0
29/11/2022,2 a.m.,2.054,0
29/11/2022,3 a.m.,0.837,0
29/11/2022,4 a.m.,0.859,0
29/11/2022,5 a.m.,1.593,0
29/11/2022,6 a.m.,2.028,0
29/11/2022,7 a.m.,2.363,0
29/11/2022,8 a.m.,2.016,0
29/11/2022,9 a.m.,1.077,0
29/11/2022,10 a.m.,1.339,0
29/11/2022,11 a.m.,0.52,0.175
29/11/2022,12 p.m.,0.869,0.257
29/11/2022,1 p.m.,0.369,0.204
29/11/2022,2 p.m.,1.156,0.033
29/11/2022,3 p.m.,1.929,0
29/11/2022,4 p.m.,1.829,0
29/11/2022,5 p.m.,1.292,0
29/11/2022,6 p.m.,3.723,0
29/11/2022,7 p.m.,2.374,0
29/11/2022,8 p.m.,2.575,0
29/11/2022,9 p.m.,1.951,0
29/11/2022,10 p.m.,1.174,0
29/11/2022,11 p.m.,0.958,0
30/11/2022,12 a.m.,1.559,0
30/11/2022,1 a.m.,1.64,0
30/11/2022,2 a.m.,1.685,0
30/11/2022,3 a.m.,1.04,0
30/11/2022,4 a.m.,1.624,0
30/11/2022,5 a.m.,2,0
30/11/2022,6 a.m.,2.223,0
30/11/2022,7 a.m.,2.5,0
30/11/2022,8 a.m.,1.374,0
30/11/2022,9 a.m.,2.348,0
30/11/2022,10 a.m.,4.788,0
30/11/2022,11 a.m.,5.705,0
30/11/2022,12 p.m.,5.207,0
30/11/2022,1 p.m.,3.063,0
30/11/2022,2 p.m.,2.002,0
30/11/2022,3 p.m.,1.388,0
30/11/2022,4 p.m.,2.191,0
30/11/2022,5 p.m.,0.968,0
30/11/2022,6 p.m.,1.034,0
30/11/2022,7 p.m.,1.966,0
30/11/2022,8 p.m.,1.678,0
30/11/2022,9 p.m.,2.962,0
30/11/2022,10 p.m.,0.787,0
30/11/2022,11 p.m.,1.325,0
01/12/2022,12 a.m.,1.812,0
01/12/2022,1 a.m.,0.911,0
01/12/2022,2 a.m.,0.548,0
01/12/2022,3 a.m.,1.425,0
01/12/2022,4 a.m.,1.381,0
01/12/2022,5 a.m.,1.62,0
01/12/2022,6 a.m.,1.066,0
01/12/2022,7 a.m.,2.072,0
01/12/2022,8 a.m.,3.334,0
01/12/2022,9 a.m.,5.302,0
01/12/2022,10 a.m.,5.939,0
01/12/2022,11 a.m.,6.238,0
01/12/2022,12 p.m.,2.289,0
01/12/2022,1 p.m.,3.1,0
01/12/2022,2 p.m.,2.817,0
01/12/2022,3 p.m.,2.185,0
01/12/2022,4 p.m.,2.045,0
01/12/2022,5 p.m.,2.947,0
01/12/2022,6 p.m.,1.749,0
01/12/2022,7 p.m.,2.055,0
01/12/2022,8 p.m.,1.86,0
01/12/2022,9 p.m.,1.738,0
01/12/2022,10 p.m.,1.424,0
01/12/2022,11 p.m.,1.312,0
02/12/2022,12 a.m.,1.282,0
02/12/2022,1 a.m.,1.271,0
02/12/2022,2 a.m.,1.283,0
02/12/2022,3 a.m.,0.495,0
02/12/2022,4 a.m.,1.316,0
02/12/2022,5 a.m.,1.499,0
02/12/2022,6 a.m.,2.086,0
02/12/2022,7 a.m.,2.191,0
02/12/2022,8 a.m.,3.176,0
02/12/2022,9 a.m.,3.331,0
02/12/2022,10 a.m.,1.675,0
02/12/2022,11 a.m.,1.569,0
02/12/2022,12 p.m.,1.533,0
02/12/2022,1 p.m.,1.757,0
02/12/2022,2 p.m.,1.577,0
02/12/2022,3 p.m.,1.868,0
02/12/2022,4 p.m.,2.391,0
02/12/2022,5 p.m.,2.679,0
02/12/2022,6 p.m.,2.781,0
02/12/2022,7 p.m.,2.208,0
02/12/2022,8 p.m.,2.159,0
02/12/2022,9 p.m.,2.034,0
02/12/2022,10 p.m.,0.973,0
02/12/2022,11 p.m.,1.46,0
03/12/2022,12 a.m.,1.715,0
03/12/2022,1 a.m.,1.689,0
03/12/2022,2 a.m.,2.284,0
03/12/2022,3 a.m.,1.778,0
03/12/2022,4 a.m.,1.953,0
03/12/2022,5 a.m.,1.271,0
03/12/2022,6 a.m.,1.528,0
03/12/2022,7 a.m.,4.238,0
03/12/2022,8 a.m.,2.219,0
03/12/2022,9 a.m.,2.669,0
03/12/2022,10 a.m.,1.863,0
03/12/2022,11 a.m.,1.529,0
03/12/2022,12 p.m.,2.093,0
03/12/2022,1 p.m.,1.831,0
03/12/2022,2 p.m.,1.069,0
03/12/2022,3 p.m.,1.349,0
03/12/2022,4 p.m.,1.985,0
03/12/2022,5 p.m.,4.388,0
03/12/2022,6 p.m.,2.781,0
03/12/2022,7 p.m.,2.17,0
03/12/2022,8 p.m.,1.636,0
03/12/2022,9 p.m.,2.183,0
03/12/2022,10 p.m.,1.253,0
03/12/2022,11 p.m.,1.767,0
04/12/2022,12 a.m.,1.825,0
04/12/2022,1 a.m.,1.387,0
04/12/2022,2 a.m.,1.947,0
04/12/2022,3 a.m.,1.59,0
04/12/2022,4 a.m.,1.081,0
04/12/2022,5 a.m.,1.701,0
04/12/2022,6 a.m.,2.091,0
04/12/2022,7 a.m.,2.737,0
04/12/2022,8 a.m.,2.268,0
04/12/2022,9 a.m.,2.273,0
04/12/2022,10 a.m.,1.237,0
04/12/2022,11 a.m.,1.66,0
04/12/2022,12 p.m.,2.804,0
04/12/2022,1 p.m.,2.718,0
04/12/2022,2 p.m.,2.134,0
04/12/2022,3 p.m.,3.879,0
04/12/2022,4 p.m.,2.526,0
04/12/2022,5 p.m.,4.073,0
04/12/2022,6 p.m.,3.055,0
04/12/2022,7 p.m.,2.131,0
04/12/2022,8 p.m.,2.937,0
04/12/2022,9 p.m.,2.059,0
04/12/2022,10 p.m.,2.955,0
04/12/2022,11 p.m.,1.1,0
05/12/2022,12 a.m.,1.334,0
05/12/2022,1 a.m.,1.948,0
05/12/2022,2 a.m.,1.918,0
05/12/2022,3 a.m.,2.215,0
05/12/2022,4 a.m.,1.376,0
05/12/2022,5 a.m.,2.201,0
05/12/2022,6 a.m.,2.035,0
05/12/2022,7 a.m.,2.691,0
05/12/2022,8 a.m.,2.181,0
05/12/2022,9 a.m.,4.537,0
05/12/2022,10 a.m.,5.458,0
05/12/2022,11 a.m.,5.373,0
05/12/2022,12 p.m.,4.583,0
05/12/2022,1 p.m.,1.874,0
05/12/2022,2 p.m.,1.121,0
05/12/2022,3 p.m.,1.248,0
05/12/2022,4 p.m.,2.178,0
05/12/2022,5 p.m.,0.958,0
05/12/2022,6 p.m.,1.126,0
05/12/2022,7 p.m.,1.867,0
05/12/2022,8 p.m.,1.654,0
05/12/2022,9 p.m.,1.469,0
05/12/2022,10 p.m.,1.028,0
05/12/2022,11 p.m.,1.317,0
06/12/2022,12 a.m.,1.344,0
06/12/2022,1 a.m.,1.453,0
06/12/2022,2 a.m.,1.541,0
06/12/2022,3 a.m.,0.824,0
06/12/2022,4 a.m.,1.226,0
06/12/2022,5 a.m.,1.68,0
06/12/2022,6 a.m.,1.891,0
06/12/2022,7 a.m.,2.587,0
06/12/2022,8 a.m.,2.993,0
06/12/2022,9 a.m.,4.279,0
06/12/2022,10 a.m.,1.725,0.129
06/12/2022,11 a.m.,0.217,0.794
06/12/2022,12 p.m.,1.02,0.02
06/12/2022,1 p.m.,1.852,0
06/12/2022,2 p.m.,3.096,0
06/12/2022,3 p.m.,2.006,0
06/12/2022,4 p.m.,1.716,0
06/12/2022,5 p.m.,1.964,0
06/12/2022,6 p.m.,3.675,0
06/12/2022,7 p.m.,2.341,0
06/12/2022,8 p.m.,1.987,0
06/12/2022,9 p.m.,4.269,0
06/12/2022,10 p.m.,1.863,0
06/12/2022,11 p.m.,1.53,0
07/12/2022,12 a.m.,1.75,0
07/12/2022,1 a.m.,1.772,0
07/12/2022,2 a.m.,1.763,0
07/12/2022,3 a.m.,1.825,0
07/12/2022,4 a.m.,1.774,0
07/12/2022,5 a.m.,1.737,0
07/12/2022,6 a.m.,2.712,0
07/12/2022,7 a.m.,2.9,0
07/12/2022,8 a.m.,6.248,0
07/12/2022,9 a.m.,5.881,0
07/12/2022,10 a.m.,3.746,0
07/12/2022,11 a.m.,1.965,0.08
07/12/2022,12 p.m.,0.86,0.321
07/12/2022,1 p.m.,0.119,0.576
07/12/2022,2 p.m.,0.753,0.003
07/12/2022,3 p.m.,1.75,0
07/12/2022,4 p.m.,3.895,0
07/12/2022,5 p.m.,2.714,0
07/12/2022,6 p.m.,3.223,0
07/12/2022,7 p.m.,2.247,0
07/12/2022,8 p.m.,1.911,0
07/12/2022,9 p.m.,1.71,0
07/12/2022,10 p.m.,1.817,0
07/12/2022,11 p.m.,2.197,0
08/12/2022,12 a.m.,2.295,0
08/12/2022,1 a.m.,1.676,0
08/12/2022,2 a.m.,1.653,0
08/12/2022,3 a.m.,1.824,0
08/12/2022,4 a.m.,2.481,0
08/12/2022,5 a.m.,2.054,0
08/12/2022,6 a.m.,2.909,0
08/12/2022,7 a.m.,4.071,0
08/12/2022,8 a.m.,4.941,0
08/12/2022,9 a.m.,5.297,0
08/12/2022,10 a.m.,5.119,0
08/12/2022,11 a.m.,3.774,0
08/12/2022,12 p.m.,2.03,0
08/12/2022,1 p.m.,1.914,0
08/12/2022,2 p.m.,2.132,0
08/12/2022,3 p.m.,2.096,0
08/12/2022,4 p.m.,2.374,0
08/12/2022,5 p.m.,1.757,0
08/12/2022,6 p.m.,1.98,0
08/12/2022,7 p.m.,2.041,0
08/12/2022,8 p.m.,2.147,0
08/12/2022,9 p.m.,2.201,0
08/12/2022,10 p.m.,1.686,0
08/12/2022,11 p.m.,1.979,0
09/12/2022,12 a.m.,1.995,0
09/12/2022,1 a.m.,1.981,0
09/12/2022,2 a.m.,2.15,0
09/12/2022,3 a.m.,1.903,0
09/12/2022,4 a.m.,2.293,0
09/12/2022,5 a.m.,2.515,0
09/12/2022,6 a.m.,2.537,0
09/12/2022,7 a.m.,2.858,0
09/12/2022,8 a.m.,5.796,0
09/12/2022,9 a.m.,5.263,0
09/12/2022,10 a.m.,3.375,0
09/12/2022,11 a.m.,3.205,0
09/12/2022,12 p.m.,3.449,0
09/12/2022,1 p.m.,3.061,0
09/12/2022,2 p.m.,1.378,0
09/12/2022,3 p.m.,1.927,0
09/12/2022,4 p.m.,3.593,0
09/12/2022,5 p.m.,2.628,0
09/12/2022,6 p.m.,4.345,0
09/12/2022,7 p.m.,3.552,0
09/12/2022,8 p.m.,3.041,0
09/12/2022,9 p.m.,3.995,0
09/12/2022,10 p.m.,2.308,0
09/12/2022,11 p.m.,3.135,0
10/12/2022,12 a.m.,3.49,0
10/12/2022,1 a.m.,1.833,0
10/12/2022,2 a.m.,3.354,0
10/12/2022,3 a.m.,3.591,0
10/12/2022,4 a.m.,1.007,0
10/12/2022,5 a.m.,3.033,0
10/12/2022,6 a.m.,2.941,0
10/12/2022,7 a.m.,2.673,0
10/12/2022,8 a.m.,3.277,0
10/12/2022,9 a.m.,2.508,0
10/12/2022,10 a.m.,3.68,0
10/12/2022,11 a.m.,3.119,0
10/12/2022,12 p.m.,5.151,0
10/12/2022,1 p.m.,2.329,0
10/12/2022,2 p.m.,2.036,0
10/12/2022,3 p.m.,6.259,0
10/12/2022,4 p.m.,2.276,0
10/12/2022,5 p.m.,3.451,0
10/12/2022,6 p.m.,5.067,0
10/12/2022,7 p.m.,4.086,0
10/12/2022,8 p.m.,4.315,0
10/12/2022,9 p.m.,3.92,0
10/12/2022,10 p.m.,2.664,0
10/12/2022,11 p.m.,2.751,0
11/12/2022,12 a.m.,3.485,0
11/12/2022,1 a.m.,3.937,0
11/12/2022,2 a.m.,3.527,0
11/12/2022,3 a.m.,3.472,0
11/12/2022,4 a.m.,3.487,0
11/12/2022,5 a.m.,3.727,0
11/12/2022,6 a.m.,3.012,0
11/12/2022,7 a.m.,3.05,0
11/12/2022,8 a.m.,3.496,0
11/12/2022,9 a.m.,3.869,0
11/12/2022,10 a.m.,3.489,0
11/12/2022,11 a.m.,3.461,0
11/12/2022,12 p.m.,3.261,0
11/12/2022,1 p.m.,2.685,0
11/12/2022,2 p.m.,2.52,0
11/12/2022,3 p.m.,3.767,0
11/12/2022,4 p.m.,7.824,0
11/12/2022,5 p.m.,4.791,0
11/12/2022,6 p.m.,2.573,0
11/12/2022,7 p.m.,3.444,0
11/12/2022,8 p.m.,2.677,0
11/12/2022,9 p.m.,3.356,0
11/12/2022,10 p.m.,4.108,0
11/12/2022,11 p.m.,3.617,0
12/12/2022,12 a.m.,2.731,0
12/12/2022,1 a.m.,2.717,0
12/12/2022,2 a.m.,2.521,0
12/12/2022,3 a.m.,2.716,0
12/12/2022,4 a.m.,3.488,0
12/12/2022,5 a.m.,3.688,0
12/12/2022,6 a.m.,3.699,0
12/12/2022,7 a.m.,4.124,0
12/12/2022,8 a.m.,2.701,0
12/12/2022,9 a.m.,0.516,0
12/12/2022,10 a.m.,0.817,0
12/12/2022,11 a.m.,1.122,0
12/12/2022,12 p.m.,0.981,0
12/12/2022,1 p.m.,0.817,0
12/12/2022,2 p.m.,1.08,0
12/12/2022,3 p.m.,0.764,0
12/12/2022,4 p.m.,0.878,0
12/12/2022,5 p.m.,0.832,0
12/12/2022,6 p.m.,0.827,0
12/12/2022,7 p.m.,1.582,0
12/12/2022,8 p.m.,1.492,0
12/12/2022,9 p.m.,1.127,0
12/12/2022,10 p.m.,3.01,0
12/12/2022,11 p.m.,1.153,0
13/12/2022,12 a.m.,1.233,0
13/12/2022,1 a.m.,0.547,0
13/12/2022,2 a.m.,0.801,0
13/12/2022,3 a.m.,0.823,0
13/12/2022,4 a.m.,0.741,0
13/12/2022,5 a.m.,0.825,0
13/12/2022,6 a.m.,1.505,0
13/12/2022,7 a.m.,1.654,0
13/12/2022,8 a.m.,1.138,0
13/12/2022,9 a.m.,0.842,0
13/12/2022,10 a.m.,1.166,0.001
13/12/2022,11 a.m.,1.084,0.005
13/12/2022,12 p.m.,3.536,0.003
13/12/2022,1 p.m.,2.063,0
13/12/2022,2 p.m.,0.801,0
13/12/2022,3 p.m.,1.513,0
13/12/2022,4 p.m.,1.194,0
13/12/2022,5 p.m.,3.005,0
13/12/2022,6 p.m.,2.686,0
13/12/2022,7 p.m.,1.898,0
13/12/2022,8 p.m.,1.108,0
13/12/2022,9 p.m.,1.348,0
13/12/2022,10 p.m.,1.266,0
13/12/2022,11 p.m.,1.118,0
14/12/2022,12 a.m.,1.51,0
14/12/2022,1 a.m.,0.574,0
14/12/2022,2 a.m.,1.037,0
14/12/2022,3 a.m.,1.001,0
14/12/2022,4 a.m.,1.054,0
14/12/2022,5 a.m.,1.187,0
14/12/2022,6 a.m.,0.951,0
14/12/2022,7 a.m.,1.751,0
14/12/2022,8 a.m.,3.651,0
14/12/2022,9 a.m.,5.089,0
14/12/2022,10 a.m.,4.559,0
14/12/2022,11 a.m.,0.285,1.434
14/12/2022,12 p.m.,0,3.317
14/12/2022,1 p.m.,0,2.219
14/12/2022,2 p.m.,0.033,0.451
14/12/2022,3 p.m.,4.269,0.011
14/12/2022,4 p.m.,3.169,0
14/12/2022,5 p.m.,1.476,0
14/12/2022,6 p.m.,2.404,0
14/12/2022,7 p.m.,1.261,0
14/12/2022,8 p.m.,1.579,0
14/12/2022,9 p.m.,1.223,0
14/12/2022,10 p.m.,1.187,0
14/12/2022,11 p.m.,0.671,0
15/12/2022,12 a.m.,0.989,0
15/12/2022,1 a.m.,0.922,0
15/12/2022,2 a.m.,0.81,0
15/12/2022,3 a.m.,1.274,0
15/12/2022,4 a.m.,0.76,0
15/12/2022,5 a.m.,1.374,0
15/12/2022,6 a.m.,1.163,0
15/12/2022,7 a.m.,1.355,0
15/12/2022,8 a.m.,1.553,0
15/12/2022,9 a.m.,2.167,0.024
15/12/2022,10 a.m.,6.059,0
15/12/2022,11 a.m.,5.203,0.002
15/12/2022,12 p.m.,2.851,0.001
15/12/2022,1 p.m.,1.84,0
15/12/2022,2 p.m.,2.185,0
15/12/2022,3 p.m.,2.435,0
15/12/2022,4 p.m.,1.587,0
15/12/2022,5 p.m.,1.115,0
15/12/2022,6 p.m.,1.653,0
15/12/2022,7 p.m.,1.415,0
15/12/2022,8 p.m.,2.162,0
15/12/2022,9 p.m.,1.271,0
15/12/2022,10 p.m.,1.47,0
15/12/2022,11 p.m.,0.843,0
16/12/2022,12 a.m.,1.181,0
16/12/2022,1 a.m.,1.038,0
16/12/2022,2 a.m.,1.226,0
16/12/2022,3 a.m.,1.08,0
16/12/2022,4 a.m.,1.315,0
16/12/2022,5 a.m.,1.286,0
16/12/2022,6 a.m.,1.482,0
16/12/2022,7 a.m.,1.624,0
16/12/2022,8 a.m.,1.779,0
16/12/2022,9 a.m.,1.127,0
16/12/2022,10 a.m.,1.472,0.148
16/12/2022,11 a.m.,0.672,0.777
16/12/2022,12 p.m.,3.161,0
16/12/2022,1 p.m.,1.926,0.192
16/12/2022,2 p.m.,0.663,0.146
16/12/2022,3 p.m.,0.645,0.002
16/12/2022,4 p.m.,1.188,0
16/12/2022,5 p.m.,1.23,0
16/12/2022,6 p.m.,1.851,0
16/12/2022,7 p.m.,1.183,0
16/12/2022,8 p.m.,1.081,0
16/12/2022,9 p.m.,1.301,0
16/12/2022,10 p.m.,1.019,0
16/12/2022,11 p.m.,1.966,0
17/12/2022,12 a.m.,1.41,0
17/12/2022,1 a.m.,1.217,0
17/12/2022,2 a.m.,0.835,0
17/12/2022,3 a.m.,1.096,0
17/12/2022,4 a.m.,0.963,0
17/12/2022,5 a.m.,1.351,0
17/12/2022,6 a.m.,1.163,0
17/12/2022,7 a.m.,1.419,0
17/12/2022,8 a.m.,1.748,0
17/12/2022,9 a.m.,1.153,0.005
17/12/2022,10 a.m.,3.979,0
17/12/2022,11 a.m.,4.728,0
17/12/2022,12 p.m.,7.472,0
17/12/2022,1 p.m.,3.316,0
17/12/2022,2 p.m.,2.369,0
17/12/2022,3 p.m.,3.119,0
17/12/2022,4 p.m.,2.262,0
17/12/2022,5 p.m.,2.173,0
17/12/2022,6 p.m.,1.942,0
17/12/2022,7 p.m.,1.351,0
17/12/2022,8 p.m.,0.967,0
17/12/2022,9 p.m.,1.297,0
17/12/2022,10 p.m.,0.85,0
17/12/2022,11 p.m.,1.119,0
18/12/2022,12 a.m.,0.739,0
18/12/2022,1 a.m.,1.128,0
18/12/2022,2 a.m.,0.757,0
18/12/2022,3 a.m.,0.978,0
18/12/2022,4 a.m.,1.533,0
18/12/2022,5 a.m.,0.932,0
18/12/2022,6 a.m.,1.429,0
18/12/2022,7 a.m.,1.705,0
18/12/2022,8 a.m.,1.868,0
18/12/2022,9 a.m.,1.78,0
18/12/2022,10 a.m.,1.545,0
18/12/2022,11 a.m.,1.443,0
18/12/2022,12 p.m.,1.787,0
18/12/2022,1 p.m.,1.818,0
18/12/2022,2 p.m.,1.76,0
18/12/2022,3 p.m.,3.789,0
18/12/2022,4 p.m.,2.894,0
18/12/2022,5 p.m.,1.818,0
18/12/2022,6 p.m.,4.167,0
18/12/2022,7 p.m.,3.832,0
18/12/2022,8 p.m.,4.683,0
18/12/2022,9 p.m.,1.838,0
18/12/2022,10 p.m.,2.899,0
18/12/2022,11 p.m.,1.186,0
19/12/2022,12 a.m.,1.779,0
19/12/2022,1 a.m.,2.331,0
19/12/2022,2 a.m.,1.997,0
19/12/2022,3 a.m.,1.531,0
19/12/2022,4 a.m.,2.231,0
19/12/2022,5 a.m.,2.409,0
19/12/2022,6 a.m.,1.91,0
19/12/2022,7 a.m.,2.943,0
19/12/2022,8 a.m.,2.865,0
19/12/2022,9 a.m.,2.178,0
19/12/2022,10 a.m.,6.301,0
19/12/2022,11 a.m.,5.679,0
19/12/2022,12 p.m.,5.058,0
19/12/2022,1 p.m.,3.718,0
19/12/2022,2 p.m.,4.685,0
19/12/2022,3 p.m.,3.873,0
19/12/2022,4 p.m.,2.845,0
19/12/2022,5 p.m.,5.523,0
19/12/2022,6 p.m.,3.661,0
19/12/2022,7 p.m.,2.21,0
19/12/2022,8 p.m.,3.138,0
19/12/2022,9 p.m.,2.725,0
19/12/2022,10 p.m.,4.018,0
19/12/2022,11 p.m.,5.411,0
20/12/2022,12 a.m.,4.696,0
20/12/2022,1 a.m.,4.369,0
20/12/2022,2 a.m.,2.42,0
20/12/2022,3 a.m.,2.84,0
20/12/2022,4 a.m.,3.747,0
20/12/2022,5 a.m.,2.729,0
20/12/2022,6 a.m.,3.875,0
20/12/2022,7 a.m.,3.965,0
20/12/2022,8 a.m.,3.024,0
20/12/2022,9 a.m.,3.672,0
20/12/2022,10 a.m.,3.665,0
20/12/2022,11 a.m.,3.756,0
20/12/2022,12 p.m.,3.984,0
20/12/2022,1 p.m.,3.243,0
20/12/2022,2 p.m.,4.323,0
20/12/2022,3 p.m.,3.23,0
20/12/2022,4 p.m.,4.089,0
20/12/2022,5 p.m.,3.304,0
20/12/2022,6 p.m.,3.27,0
20/12/2022,7 p.m.,3.935,0
20/12/2022,8 p.m.,2.383,0
20/12/2022,9 p.m.,3.003,0
20/12/2022,10 p.m.,3.485,0
20/12/2022,11 p.m.,2.683,0
21/12/2022,12 a.m.,3.456,0
21/12/2022,1 a.m.,3.164,0
21/12/2022,2 a.m.,3.249,0
21/12/2022,3 a.m.,3.954,0
21/12/2022,4 a.m.,2.614,0
21/12/2022,5 a.m.,4.33,0
21/12/2022,6 a.m.,2.726,0
21/12/2022,7 a.m.,2.529,0
21/12/2022,8 a.m.,2.267,0
21/12/2022,9 a.m.,2.664,0
21/12/2022,10 a.m.,1.266,0
21/12/2022,11 a.m.,2.767,0
21/12/2022,12 p.m.,2.365,0
21/12/2022,1 p.m.,1.41,0
21/12/2022,2 p.m.,3.069,0
21/12/2022,3 p.m.,2.21,0
21/12/2022,4 p.m.,3.507,0
21/12/2022,5 p.m.,2.547,0
21/12/2022,6 p.m.,2.781,0
